"","hid","pid","NR_ITW","NR_INTVWR","NR_BLS_SSN","NR_BLS_SSN_SQ","TX_BLS_PTH","FL_BLS_ITM_MDF","TM_BLS_ITM_STRT","TM_BLS_ITM_STRT_chr","MS_BLS_ITM_TM"
"2803",358,35801,8,"NR_INTVWR_8","SSN_358",6,"F_ADMINISTRATION.TX_END",0,2026-02-16 12:46:20,"16FÉVR.2026:12:46:20",75
"2804",359,35901,9,"NR_INTVWR_9","SSN_359",1,"F_INCOME.HY010",0,2026-02-20 12:07:15,"20FÉVR.2026:12:07:15",47
"2805",359,35901,9,"NR_INTVWR_9","SSN_359",2,"F_ADMINISTRATION.TX_END",0,2026-02-20 12:08:02,"20FÉVR.2026:12:08:02",78
"2806",359,35901,9,"NR_INTVWR_9","SSN_359",3,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-20 12:09:20,"20FÉVR.2026:12:09:20",84
"2807",359,35901,9,"NR_INTVWR_9","SSN_359",4,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-20 12:10:44,"20FÉVR.2026:12:10:44",102
"2808",359,35901,9,"NR_INTVWR_9","SSN_359",5,"F_INCOME.HY020",0,2026-02-20 12:12:26,"20FÉVR.2026:12:12:26",104
"2809",359,35901,9,"NR_INTVWR_9","SSN_359",6,"F_ADMINISTRATION.TX_END",0,2026-02-20 12:14:10,"20FÉVR.2026:12:14:10",39
"2810",359,35901,9,"NR_INTVWR_9","SSN_359",7,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-20 12:14:49,"20FÉVR.2026:12:14:49",41
"2811",359,35901,9,"NR_INTVWR_9","SSN_359",8,"F_INCOME.HY020",0,2026-02-20 12:15:30,"20FÉVR.2026:12:15:30",80
"2812",359,35901,9,"NR_INTVWR_9","SSN_359",9,"F_INCOME.HY020",0,2026-02-20 12:16:50,"20FÉVR.2026:12:16:50",14
"2813",359,35901,9,"NR_INTVWR_9","SSN_359",10,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-20 12:17:04,"20FÉVR.2026:12:17:04",20
"2814",359,35901,9,"NR_INTVWR_9","SSN_359",11,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-20 12:17:24,"20FÉVR.2026:12:17:24",46
"2815",359,35901,9,"NR_INTVWR_9","SSN_359",12,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-20 12:18:10,"20FÉVR.2026:12:18:10",55
"2816",360,36001,10,"NR_INTVWR_10","SSN_360",1,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-18 13:54:21,"18FÉVR.2026:13:54:21",101
"2817",360,36001,10,"NR_INTVWR_10","SSN_360",2,"F_ADMINISTRATION.TX_END",0,2026-02-18 13:56:02,"18FÉVR.2026:13:56:02",69
"2818",360,36001,10,"NR_INTVWR_10","SSN_360",3,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-18 13:57:11,"18FÉVR.2026:13:57:11",108
"2819",360,36001,10,"NR_INTVWR_10","SSN_360",4,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-18 13:58:59,"18FÉVR.2026:13:58:59",93
"2820",360,36001,10,"NR_INTVWR_10","SSN_360",5,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-18 14:00:32,"18FÉVR.2026:14:00:32",68
"2821",360,36001,10,"NR_INTVWR_10","SSN_360",6,"F_MODULES.CONSENT",0,2026-02-18 14:01:40,"18FÉVR.2026:14:01:40",27
"2822",360,36001,10,"NR_INTVWR_10","SSN_360",7,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-18 14:02:07,"18FÉVR.2026:14:02:07",52
"2823",360,36001,10,"NR_INTVWR_10","SSN_360",8,"F_INCOME.HY020",0,2026-02-18 14:02:59,"18FÉVR.2026:14:02:59",32
"2824",360,36001,10,"NR_INTVWR_10","SSN_360",9,"F_INCOME.HY020",0,2026-02-18 14:03:31,"18FÉVR.2026:14:03:31",6
"2825",360,36001,10,"NR_INTVWR_10","SSN_360",10,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-18 14:03:37,"18FÉVR.2026:14:03:37",41
"2826",360,36001,10,"NR_INTVWR_10","SSN_360",11,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-18 14:04:18,"18FÉVR.2026:14:04:18",80
"2827",361,36101,11,"NR_INTVWR_11","SSN_361",1,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-14 09:00:28,"14FÉVR.2026:09:00:28",60
"2828",361,36101,11,"NR_INTVWR_11","SSN_361",2,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-14 09:01:28,"14FÉVR.2026:09:01:28",26
"2829",361,36101,11,"NR_INTVWR_11","SSN_361",3,"F_INCOME.HY010",0,2026-02-14 09:01:54,"14FÉVR.2026:09:01:54",85
"2830",361,36101,11,"NR_INTVWR_11","SSN_361",4,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-14 09:03:19,"14FÉVR.2026:09:03:19",97
"2831",361,36101,11,"NR_INTVWR_11","SSN_361",5,"F_ADMINISTRATION.TX_END",0,2026-02-14 09:04:56,"14FÉVR.2026:09:04:56",63
"2832",361,36101,11,"NR_INTVWR_11","SSN_361",6,"F_INCOME.HY020",0,2026-02-14 09:05:59,"14FÉVR.2026:09:05:59",65
"2833",361,36101,11,"NR_INTVWR_11","SSN_361",7,"F_INCOME.HY020",0,2026-02-14 09:07:04,"14FÉVR.2026:09:07:04",110
"2834",361,36101,11,"NR_INTVWR_11","SSN_361",8,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-14 09:08:54,"14FÉVR.2026:09:08:54",55
"2835",362,36201,12,"NR_INTVWR_12","SSN_362",1,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-17 13:19:42,"17FÉVR.2026:13:19:42",85
"2836",362,36201,12,"NR_INTVWR_12","SSN_362",2,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-17 13:21:07,"17FÉVR.2026:13:21:07",12
"2837",362,36201,12,"NR_INTVWR_12","SSN_362",3,"F_INCOME.HY010",0,2026-02-17 13:21:19,"17FÉVR.2026:13:21:19",74
"2838",362,36201,12,"NR_INTVWR_12","SSN_362",4,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-17 13:22:33,"17FÉVR.2026:13:22:33",27
"2839",362,36201,12,"NR_INTVWR_12","SSN_362",5,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-17 13:23:00,"17FÉVR.2026:13:23:00",120
"2840",363,36301,13,"NR_INTVWR_13","SSN_363",1,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-17 12:34:50,"17FÉVR.2026:12:34:50",77
"2841",363,36301,13,"NR_INTVWR_13","SSN_363",2,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-17 12:36:07,"17FÉVR.2026:12:36:07",68
"2842",363,36301,13,"NR_INTVWR_13","SSN_363",3,"F_INCOME.HY010",0,2026-02-17 12:37:15,"17FÉVR.2026:12:37:15",62
"2843",363,36301,13,"NR_INTVWR_13","SSN_363",4,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-17 12:38:17,"17FÉVR.2026:12:38:17",35
"2844",363,36301,13,"NR_INTVWR_13","SSN_363",5,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-17 12:38:52,"17FÉVR.2026:12:38:52",96
"2845",363,36301,13,"NR_INTVWR_13","SSN_363",6,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-17 12:40:28,"17FÉVR.2026:12:40:28",120
"2846",364,36401,14,"NR_INTVWR_14","SSN_364",1,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-11 12:13:35,"11FÉVR.2026:12:13:35",70
"2847",364,36401,14,"NR_INTVWR_14","SSN_364",2,"F_INCOME.HY010",0,2026-02-11 12:14:45,"11FÉVR.2026:12:14:45",22
"2848",364,36401,14,"NR_INTVWR_14","SSN_364",3,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-11 12:15:07,"11FÉVR.2026:12:15:07",81
"2849",364,36401,14,"NR_INTVWR_14","SSN_364",4,"F_INCOME.HY020",0,2026-02-11 12:16:28,"11FÉVR.2026:12:16:28",7
"2850",364,36401,14,"NR_INTVWR_14","SSN_364",5,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-11 12:16:35,"11FÉVR.2026:12:16:35",99
"2851",364,36401,14,"NR_INTVWR_14","SSN_364",6,"F_ADMINISTRATION.TX_END",0,2026-02-11 12:18:14,"11FÉVR.2026:12:18:14",106
"2852",364,36401,14,"NR_INTVWR_14","SSN_364",7,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-11 12:20:00,"11FÉVR.2026:12:20:00",95
"2853",364,36401,14,"NR_INTVWR_14","SSN_364",8,"F_MODULES.CONSENT",0,2026-02-11 12:21:35,"11FÉVR.2026:12:21:35",9
"2854",364,36401,14,"NR_INTVWR_14","SSN_364",9,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-11 12:21:44,"11FÉVR.2026:12:21:44",29
"2855",364,36401,14,"NR_INTVWR_14","SSN_364",10,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-11 12:22:13,"11FÉVR.2026:12:22:13",79
"2856",364,36401,14,"NR_INTVWR_14","SSN_364",11,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-11 12:23:32,"11FÉVR.2026:12:23:32",45
"2857",365,36501,15,"NR_INTVWR_15","SSN_365",1,"F_MODULES.CONSENT",0,2026-02-12 14:35:48,"12FÉVR.2026:14:35:48",48
"2858",365,36501,15,"NR_INTVWR_15","SSN_365",2,"F_INCOME.HY020",0,2026-02-12 14:36:36,"12FÉVR.2026:14:36:36",30
"2859",365,36501,15,"NR_INTVWR_15","SSN_365",3,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-12 14:37:06,"12FÉVR.2026:14:37:06",103
"2860",365,36501,15,"NR_INTVWR_15","SSN_365",4,"F_INCOME.HY020",0,2026-02-12 14:38:49,"12FÉVR.2026:14:38:49",56
"2861",365,36501,15,"NR_INTVWR_15","SSN_365",5,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-12 14:39:45,"12FÉVR.2026:14:39:45",51
"2862",365,36501,15,"NR_INTVWR_15","SSN_365",6,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-12 14:40:36,"12FÉVR.2026:14:40:36",73
"2863",365,36501,15,"NR_INTVWR_15","SSN_365",7,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-12 14:41:49,"12FÉVR.2026:14:41:49",41
"2864",365,36501,15,"NR_INTVWR_15","SSN_365",8,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-12 14:42:30,"12FÉVR.2026:14:42:30",84
"2865",365,36501,15,"NR_INTVWR_15","SSN_365",9,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-12 14:43:54,"12FÉVR.2026:14:43:54",44
"2866",365,36501,15,"NR_INTVWR_15","SSN_365",10,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-12 14:44:38,"12FÉVR.2026:14:44:38",102
"2867",365,36501,15,"NR_INTVWR_15","SSN_365",11,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-12 14:46:20,"12FÉVR.2026:14:46:20",80
"2868",366,36601,16,"NR_INTVWR_16","SSN_366",1,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-14 14:25:55,"14FÉVR.2026:14:25:55",88
"2869",366,36601,16,"NR_INTVWR_16","SSN_366",2,"F_MODULES.CONSENT",0,2026-02-14 14:27:23,"14FÉVR.2026:14:27:23",71
"2870",366,36601,16,"NR_INTVWR_16","SSN_366",3,"F_INCOME.HY010",0,2026-02-14 14:28:34,"14FÉVR.2026:14:28:34",88
"2871",366,36601,16,"NR_INTVWR_16","SSN_366",4,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-14 14:30:02,"14FÉVR.2026:14:30:02",101
"2872",366,36601,16,"NR_INTVWR_16","SSN_366",5,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-14 14:31:43,"14FÉVR.2026:14:31:43",107
"2873",366,36601,16,"NR_INTVWR_16","SSN_366",6,"F_MODULES.CONSENT",0,2026-02-14 14:33:30,"14FÉVR.2026:14:33:30",55
"2874",367,36701,17,"NR_INTVWR_17","SSN_367",1,"F_INCOME.HY020",0,2026-02-11 14:57:59,"11FÉVR.2026:14:57:59",27
"2875",367,36701,17,"NR_INTVWR_17","SSN_367",2,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-11 14:58:26,"11FÉVR.2026:14:58:26",101
"2876",367,36701,17,"NR_INTVWR_17","SSN_367",3,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-11 15:00:07,"11FÉVR.2026:15:00:07",109
"2877",367,36701,17,"NR_INTVWR_17","SSN_367",4,"F_MODULES.CONSENT",0,2026-02-11 15:01:56,"11FÉVR.2026:15:01:56",106
"2878",367,36701,17,"NR_INTVWR_17","SSN_367",5,"F_INCOME.HY010",0,2026-02-11 15:03:42,"11FÉVR.2026:15:03:42",19
"2879",367,36701,17,"NR_INTVWR_17","SSN_367",6,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-11 15:04:01,"11FÉVR.2026:15:04:01",80
"2880",368,36801,18,"NR_INTVWR_18","SSN_368",1,"F_INCOME.HY020",0,2026-02-12 12:28:37,"12FÉVR.2026:12:28:37",71
"2881",368,36801,18,"NR_INTVWR_18","SSN_368",2,"F_MODULES.CONSENT",0,2026-02-12 12:29:48,"12FÉVR.2026:12:29:48",50
"2882",368,36801,18,"NR_INTVWR_18","SSN_368",3,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-12 12:30:38,"12FÉVR.2026:12:30:38",58
"2883",368,36801,18,"NR_INTVWR_18","SSN_368",4,"F_INCOME.HY020",0,2026-02-12 12:31:36,"12FÉVR.2026:12:31:36",11
"2884",368,36801,18,"NR_INTVWR_18","SSN_368",5,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-12 12:31:47,"12FÉVR.2026:12:31:47",80
"2885",368,36801,18,"NR_INTVWR_18","SSN_368",6,"F_INCOME.HY010",0,2026-02-12 12:33:07,"12FÉVR.2026:12:33:07",107
"2886",368,36801,18,"NR_INTVWR_18","SSN_368",7,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-12 12:34:54,"12FÉVR.2026:12:34:54",117
"2887",368,36801,18,"NR_INTVWR_18","SSN_368",8,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-12 12:36:51,"12FÉVR.2026:12:36:51",65
"2888",369,36901,19,"NR_INTVWR_19","SSN_369",1,"F_MODULES.CONSENT",0,2026-02-16 15:55:15,"16FÉVR.2026:15:55:15",33
"2889",369,36901,19,"NR_INTVWR_19","SSN_369",2,"F_INCOME.HY010",0,2026-02-16 15:55:48,"16FÉVR.2026:15:55:48",113
"2890",369,36901,19,"NR_INTVWR_19","SSN_369",3,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-16 15:57:41,"16FÉVR.2026:15:57:41",97
"2891",369,36901,19,"NR_INTVWR_19","SSN_369",4,"F_ADMINISTRATION.TX_END",0,2026-02-16 15:59:18,"16FÉVR.2026:15:59:18",12
"2892",369,36901,19,"NR_INTVWR_19","SSN_369",5,"F_INCOME.HY010",0,2026-02-16 15:59:30,"16FÉVR.2026:15:59:30",68
"2893",369,36901,19,"NR_INTVWR_19","SSN_369",6,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-16 16:00:38,"16FÉVR.2026:16:00:38",61
"2894",369,36901,19,"NR_INTVWR_19","SSN_369",7,"F_INCOME.HY010",0,2026-02-16 16:01:39,"16FÉVR.2026:16:01:39",60
"2895",370,37001,20,"NR_INTVWR_20","SSN_370",1,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-12 15:56:17,"12FÉVR.2026:15:56:17",86
"2896",370,37001,20,"NR_INTVWR_20","SSN_370",2,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-12 15:57:43,"12FÉVR.2026:15:57:43",73
"2897",370,37001,20,"NR_INTVWR_20","SSN_370",3,"F_INCOME.HY020",0,2026-02-12 15:58:56,"12FÉVR.2026:15:58:56",80
"2898",371,37101,21,"NR_INTVWR_21","SSN_371",1,"F_INCOME.HY010",0,2026-02-15 13:01:21,"15FÉVR.2026:13:01:21",27
"2899",371,37101,21,"NR_INTVWR_21","SSN_371",2,"F_ADMINISTRATION.TX_END",0,2026-02-15 13:01:48,"15FÉVR.2026:13:01:48",20
"2900",371,37101,21,"NR_INTVWR_21","SSN_371",3,"F_INCOME.HY020",0,2026-02-15 13:02:08,"15FÉVR.2026:13:02:08",13
"2901",371,37101,21,"NR_INTVWR_21","SSN_371",4,"F_MODULES.CONSENT",0,2026-02-15 13:02:21,"15FÉVR.2026:13:02:21",50
"2902",371,37101,21,"NR_INTVWR_21","SSN_371",5,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-15 13:03:11,"15FÉVR.2026:13:03:11",15
"2903",371,37101,21,"NR_INTVWR_21","SSN_371",6,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-15 13:03:26,"15FÉVR.2026:13:03:26",36
"2904",371,37101,21,"NR_INTVWR_21","SSN_371",7,"F_INCOME.HY010",0,2026-02-15 13:04:02,"15FÉVR.2026:13:04:02",77
"2905",371,37101,21,"NR_INTVWR_21","SSN_371",8,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-15 13:05:19,"15FÉVR.2026:13:05:19",51
"2906",371,37101,21,"NR_INTVWR_21","SSN_371",9,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-15 13:06:10,"15FÉVR.2026:13:06:10",21
"2907",371,37101,21,"NR_INTVWR_21","SSN_371",10,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-15 13:06:31,"15FÉVR.2026:13:06:31",75
"2908",372,37201,22,"NR_INTVWR_22","SSN_372",1,"F_MODULES.CONSENT",0,2026-02-10 12:52:16,"10FÉVR.2026:12:52:16",11
"2909",372,37201,22,"NR_INTVWR_22","SSN_372",2,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-10 12:52:27,"10FÉVR.2026:12:52:27",102
"2910",372,37201,22,"NR_INTVWR_22","SSN_372",3,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-10 12:54:09,"10FÉVR.2026:12:54:09",10
"2911",372,37201,22,"NR_INTVWR_22","SSN_372",4,"F_ADMINISTRATION.TX_END",0,2026-02-10 12:54:19,"10FÉVR.2026:12:54:19",93
"2912",372,37201,22,"NR_INTVWR_22","SSN_372",5,"F_MODULES.CONSENT",0,2026-02-10 12:55:52,"10FÉVR.2026:12:55:52",113
"2913",372,37201,22,"NR_INTVWR_22","SSN_372",6,"F_MODULES.CONSENT",0,2026-02-10 12:57:45,"10FÉVR.2026:12:57:45",96
"2914",372,37201,22,"NR_INTVWR_22","SSN_372",7,"F_ADMINISTRATION.TX_END",0,2026-02-10 12:59:21,"10FÉVR.2026:12:59:21",9
"2915",372,37201,22,"NR_INTVWR_22","SSN_372",8,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-10 12:59:30,"10FÉVR.2026:12:59:30",71
"2916",372,37201,22,"NR_INTVWR_22","SSN_372",9,"F_MODULES.CONSENT",0,2026-02-10 13:00:41,"10FÉVR.2026:13:00:41",95
"2917",373,37301,23,"NR_INTVWR_23","SSN_373",1,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-12 13:50:46,"12FÉVR.2026:13:50:46",105
"2918",373,37301,23,"NR_INTVWR_23","SSN_373",2,"F_MODULES.CONSENT",0,2026-02-12 13:52:31,"12FÉVR.2026:13:52:31",37
"2919",373,37301,23,"NR_INTVWR_23","SSN_373",3,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-12 13:53:08,"12FÉVR.2026:13:53:08",8
"2920",373,37301,23,"NR_INTVWR_23","SSN_373",4,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-12 13:53:16,"12FÉVR.2026:13:53:16",43
"2921",373,37301,23,"NR_INTVWR_23","SSN_373",5,"F_ADMINISTRATION.TX_END",0,2026-02-12 13:53:59,"12FÉVR.2026:13:53:59",95
"2922",373,37301,23,"NR_INTVWR_23","SSN_373",6,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-12 13:55:34,"12FÉVR.2026:13:55:34",94
"2923",373,37301,23,"NR_INTVWR_23","SSN_373",7,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-12 13:57:08,"12FÉVR.2026:13:57:08",105
"2924",374,37401,24,"NR_INTVWR_24","SSN_374",1,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-20 08:14:57,"20FÉVR.2026:08:14:57",53
"2925",374,37401,24,"NR_INTVWR_24","SSN_374",2,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-20 08:15:50,"20FÉVR.2026:08:15:50",103
"2926",374,37401,24,"NR_INTVWR_24","SSN_374",3,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-20 08:17:33,"20FÉVR.2026:08:17:33",111
"2927",374,37401,24,"NR_INTVWR_24","SSN_374",4,"F_MODULES.CONSENT",0,2026-02-20 08:19:24,"20FÉVR.2026:08:19:24",21
"2928",374,37401,24,"NR_INTVWR_24","SSN_374",5,"F_INCOME.HY020",0,2026-02-20 08:19:45,"20FÉVR.2026:08:19:45",91
"2929",374,37401,24,"NR_INTVWR_24","SSN_374",6,"F_MODULES.CONSENT",0,2026-02-20 08:21:16,"20FÉVR.2026:08:21:16",57
"2930",374,37401,24,"NR_INTVWR_24","SSN_374",7,"F_INCOME.HY020",0,2026-02-20 08:22:13,"20FÉVR.2026:08:22:13",72
"2931",374,37401,24,"NR_INTVWR_24","SSN_374",8,"F_ADMINISTRATION.TX_END",0,2026-02-20 08:23:25,"20FÉVR.2026:08:23:25",90
"2932",375,37501,25,"NR_INTVWR_25","SSN_375",1,"F_MODULES.CONSENT",0,2026-02-15 11:11:27,"15FÉVR.2026:11:11:27",24
"2933",375,37501,25,"NR_INTVWR_25","SSN_375",2,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-15 11:11:51,"15FÉVR.2026:11:11:51",10
"2934",375,37501,25,"NR_INTVWR_25","SSN_375",3,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-15 11:12:01,"15FÉVR.2026:11:12:01",36
"2935",375,37501,25,"NR_INTVWR_25","SSN_375",4,"F_INCOME.HY020",0,2026-02-15 11:12:37,"15FÉVR.2026:11:12:37",118
"2936",375,37501,25,"NR_INTVWR_25","SSN_375",5,"F_ADMINISTRATION.TX_END",0,2026-02-15 11:14:35,"15FÉVR.2026:11:14:35",95
"2937",376,37601,26,"NR_INTVWR_26","SSN_376",1,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-19 10:14:23,"19FÉVR.2026:10:14:23",87
"2938",376,37601,26,"NR_INTVWR_26","SSN_376",2,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-19 10:15:50,"19FÉVR.2026:10:15:50",112
"2939",376,37601,26,"NR_INTVWR_26","SSN_376",3,"F_ADMINISTRATION.TX_END",0,2026-02-19 10:17:42,"19FÉVR.2026:10:17:42",37
"2940",376,37601,26,"NR_INTVWR_26","SSN_376",4,"F_INCOME.HY010",0,2026-02-19 10:18:19,"19FÉVR.2026:10:18:19",119
"2941",376,37601,26,"NR_INTVWR_26","SSN_376",5,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-19 10:20:18,"19FÉVR.2026:10:20:18",57
"2942",376,37601,26,"NR_INTVWR_26","SSN_376",6,"F_MODULES.CONSENT",0,2026-02-19 10:21:15,"19FÉVR.2026:10:21:15",90
"2943",376,37601,26,"NR_INTVWR_26","SSN_376",7,"F_INCOME.HY010",0,2026-02-19 10:22:45,"19FÉVR.2026:10:22:45",9
"2944",376,37601,26,"NR_INTVWR_26","SSN_376",8,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-19 10:22:54,"19FÉVR.2026:10:22:54",99
"2945",376,37601,26,"NR_INTVWR_26","SSN_376",9,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-19 10:24:33,"19FÉVR.2026:10:24:33",102
"2946",376,37601,26,"NR_INTVWR_26","SSN_376",10,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-19 10:26:15,"19FÉVR.2026:10:26:15",35
"2947",377,37701,27,"NR_INTVWR_27","SSN_377",1,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-19 12:10:01,"19FÉVR.2026:12:10:01",76
"2948",377,37701,27,"NR_INTVWR_27","SSN_377",2,"F_INCOME.HY020",0,2026-02-19 12:11:17,"19FÉVR.2026:12:11:17",24
"2949",377,37701,27,"NR_INTVWR_27","SSN_377",3,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-19 12:11:41,"19FÉVR.2026:12:11:41",96
"2950",377,37701,27,"NR_INTVWR_27","SSN_377",4,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-19 12:13:17,"19FÉVR.2026:12:13:17",32
"2951",377,37701,27,"NR_INTVWR_27","SSN_377",5,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-19 12:13:49,"19FÉVR.2026:12:13:49",94
"2952",377,37701,27,"NR_INTVWR_27","SSN_377",6,"F_INCOME.HY020",0,2026-02-19 12:15:23,"19FÉVR.2026:12:15:23",39
"2953",377,37701,27,"NR_INTVWR_27","SSN_377",7,"F_INCOME.HY020",0,2026-02-19 12:16:02,"19FÉVR.2026:12:16:02",115
"2954",377,37701,27,"NR_INTVWR_27","SSN_377",8,"F_INCOME.HY010",0,2026-02-19 12:17:57,"19FÉVR.2026:12:17:57",10
"2955",377,37701,27,"NR_INTVWR_27","SSN_377",9,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-19 12:18:07,"19FÉVR.2026:12:18:07",69
"2956",377,37701,27,"NR_INTVWR_27","SSN_377",10,"F_ADMINISTRATION.TX_END",0,2026-02-19 12:19:16,"19FÉVR.2026:12:19:16",26
"2957",377,37701,27,"NR_INTVWR_27","SSN_377",11,"F_INCOME.HY020",0,2026-02-19 12:19:42,"19FÉVR.2026:12:19:42",119
"2958",377,37701,27,"NR_INTVWR_27","SSN_377",12,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-19 12:21:41,"19FÉVR.2026:12:21:41",55
"2959",378,37801,28,"NR_INTVWR_28","SSN_378",1,"F_INCOME.HY010",0,2026-02-17 12:26:12,"17FÉVR.2026:12:26:12",76
"2960",378,37801,28,"NR_INTVWR_28","SSN_378",2,"F_INCOME.HY010",0,2026-02-17 12:27:28,"17FÉVR.2026:12:27:28",75
"2961",378,37801,28,"NR_INTVWR_28","SSN_378",3,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-17 12:28:43,"17FÉVR.2026:12:28:43",99
"2962",378,37801,28,"NR_INTVWR_28","SSN_378",4,"F_ADMINISTRATION.TX_END",0,2026-02-17 12:30:22,"17FÉVR.2026:12:30:22",8
"2963",378,37801,28,"NR_INTVWR_28","SSN_378",5,"F_MODULES.CONSENT",0,2026-02-17 12:30:30,"17FÉVR.2026:12:30:30",79
"2964",378,37801,28,"NR_INTVWR_28","SSN_378",6,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-17 12:31:49,"17FÉVR.2026:12:31:49",7
"2965",378,37801,28,"NR_INTVWR_28","SSN_378",7,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-17 12:31:56,"17FÉVR.2026:12:31:56",75
