HB010,HB020,HB030,HB050,HB060,HB100,HY010,HY020,HY022,HY023,HY025,HY030N,HY081N,HY100N,HY131N,HY145N,HY170N,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY081G,HY090G,HY100G,HY110G,HY120G,HY130G,HY131G,HY140G,HY170G,HS011,HS021,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HH010,HH021,HH030,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HX010,HX040,HX050,HX060,HX070,HX080,HX090,HX120,HC010,HC020,HC030,HC040,HC050,HC060,HC070,HC080,HC090,HC100,HC110,HC120,HC130,HC140,HC150,HC160,DB040,NR_ITW
2012,BE,15283,2,2012,12,17832,17830,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,2,NA,3,3,NA,2,1,1,1,1,1,1,1,4,1600,3,3,2,2,2,2,3,2,4,2,1,NA,NA,204,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,90,1,1,1,1,1,4,4,3,4,3,3,3,3,NA,BE21,BE21-2
2012,BE,15305,2,2012,12,33635,32903,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,732,NA,3,3,NA,1,1,1,1,1,1,1,1,1,2500,3,NA,2,2,2,2,3,1,6,1,1,NA,NA,527,395.56,1,1,NA,1,1,NA,NA,NA,NA,NA,2,100,1,1,2,2,1,3,2,3,2,3,3,NA,3,5,BE21,BE21-2
2012,BE,15326,2,2012,19,4716,2758,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,42,NA,0,0,0,NA,1958,NA,2,3,NA,1,1,1,1,1,1,1,1,5,1500,2,NA,2,2,2,2,4,4,6,2,1,NA,NA,443.52,739.38,1,1,NA,1,1,NA,NA,NA,NA,NA,2,140,1,1,1,1,1,3,2,3,3,4,2,NA,3,NA,BE21,BE21-3
2012,BE,15336,2,2012,15,36256,6449,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,171,NA,0,0,0,NA,29807,NA,2,3,3,1,1,1,1,1,1,1,1,4,1500,1,NA,2,2,2,2,2,2,3,2,1,750,NA,647.67,4771.17,1,1,NA,1,1,NA,NA,NA,NA,NA,2,150,1,1,1,1,2,4,4,3,2,3,3,NA,3,NA,BE21,BE21-3
2012,BE,15404,3,2012,14,13507,13368,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,73,NA,0,0,0,NA,138,NA,3,1,3,2,1,1,1,1,1,1,2,4,1500,2,NA,2,NA,2,2,1,2,3,2,1,NA,NA,200.35,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,70,1,1,1,1,2,3,1,4,2,3,4,NA,3,NA,BE21,BE21-3
2012,BE,15424,2,2012,41,43916,35556,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28348,0,0,NA,0,NA,0,0,0,NA,8360,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,5280,2,NA,2,2,2,2,1,1,6,2,1,NA,NA,1203.93,4771.17,1,1,NA,1,1,NA,NA,NA,NA,NA,2,250,1,1,1,1,1,3,4,2,2,3,3,2,3,NA,BE21,BE21-3
2012,BE,15440,2,2012,27,27043,26759,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,185,NA,0,0,0,NA,284,NA,3,3,3,1,1,1,1,1,1,1,1,5,1800,3,NA,1,2,2,2,1,1,6,1,2,NA,NA,442.25,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,110,1,1,1,1,1,4,4,3,3,4,3,4,3,NA,BE21,BE21-2
2012,BE,15458,2,2012,37,44380,44341,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,39,NA,NA,3,NA,2,1,1,1,1,3,3,1,6,4500,2,NA,2,2,2,2,4,2,6,2,1,NA,NA,367.01,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,35,1,1,1,1,1,4,4,2,3,4,4,4,3,NA,BE21,BE21-4
2012,BE,15491,2,2012,26,64414,51948,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,38,NA,0,0,0,NA,12466,NA,NA,3,NA,1,1,2,1,1,1,1,1,2,2200,2,NA,2,1,2,1,1,1,6,1,1,NA,NA,1557,307.2,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,90,1,1,1,1,1,4,3,4,3,3,4,NA,3,NA,BE21,BE21-3
2012,BE,15494,1,2012,38,574,-2561,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,574,NA,0,0,0,NA,3135,NA,3,2,3,2,1,1,1,1,1,1,3,4,3000,2,NA,2,2,2,1,1,4,6,2,1,544,NA,336.14,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,180,1,1,1,1,1,3,4,3,3,2,2,NA,3,NA,BE21,BE21-2
2012,BE,15495,2,2012,28,16094,5191,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,14,NA,0,0,0,NA,10904,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,2200,1,NA,1,2,2,2,1,3,5,2,1,NA,NA,234.86,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,115,1,1,1,2,2,3,2,4,3,4,4,3,3,NA,BE21,BE21-2
2012,BE,15517,2,2012,26,13633,11609,3000,3000,NA,NA,NA,NA,NA,NA,NA,NA,3000,0,0,0,0,NA,0,NA,0,0,0,NA,2024,NA,3,3,3,1,1,1,1,1,1,1,2,5,1200,1,3,2,2,2,2,2,3,6,2,1,570,NA,464.76,328.33,1,1,NA,1,1,NA,NA,NA,NA,NA,2,150,1,1,1,1,1,4,3,4,1,1,4,NA,3,NA,BE21,BE21-3
2012,BE,15521,2,2012,42,6975,6197,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,778,NA,NA,3,3,1,1,1,1,1,1,1,1,5,2500,1,NA,2,2,2,2,1,2,6,2,1,NA,NA,996.19,438.9,1,1,NA,1,1,NA,NA,NA,NA,NA,2,300,1,1,1,1,1,4,4,3,3,3,3,NA,3,NA,BE21,BE21-2
2012,BE,15527,2,2012,50,21151,12656,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,31,NA,0,0,415,NA,8080,NA,1,3,3,1,1,1,1,1,3,1,1,3,2500,2,NA,2,2,2,2,1,1,6,2,1,NA,NA,616.16,491.05,1,1,NA,1,1,NA,NA,NA,NA,NA,2,150,1,1,1,1,NA,3,4,3,2,3,3,NA,3,NA,BE21,BE21-3
2012,BE,15532,3,2012,8,42352,28643,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,299,NA,0,0,0,NA,13709,NA,NA,3,NA,2,1,2,1,1,3,1,1,5,2500,3,NA,2,1,1,1,2,1,4,2,2,NA,NA,425.14,1610.62,1,1,NA,1,1,NA,NA,NA,NA,NA,2,49,1,1,1,1,1,4,4,4,3,2,4,NA,3,NA,BE21,BE21-3
2012,BE,15539,2,2012,7,45169,27320,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3,NA,0,0,0,NA,17849,NA,3,3,NA,2,1,1,1,1,1,1,1,5,3000,3,NA,2,2,2,2,1,2,4,1,1,NA,NA,428.62,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,115,1,1,1,1,1,2,3,4,3,3,3,NA,3,NA,BE21,BE21-5
2012,BE,15563,1,2012,26,35585,8761,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,26824,NA,3,3,NA,2,1,1,1,1,3,1,1,6,3000,1,1,2,2,2,2,2,2,6,2,1,NA,NA,387.75,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,180,1,1,1,1,1,4,3,3,3,NA,4,3,3,NA,BE21,BE21-1
2012,BE,15608,2,2012,19,25721,22755,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,41,NA,0,0,0,NA,2966,NA,3,3,3,1,1,2,1,1,1,1,1,3,1500,3,NA,2,2,2,2,1,1,6,2,1,800,NA,460.75,438.9,1,1,NA,1,1,NA,NA,NA,NA,NA,2,140,1,1,1,1,1,4,2,3,4,2,3,2,3,NA,BE21,BE21-2
2012,BE,15613,2,2012,44,18044,15499,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,88,NA,0,0,0,NA,2545,NA,3,3,NA,1,1,1,1,1,1,1,3,2,NA,2,NA,2,2,2,2,2,2,4,2,1,NA,NA,340.13,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,70,1,1,2,1,1,4,2,3,3,4,3,3,3,NA,BE21,BE21-2
2012,BE,15632,2,2012,30,18261,-12493,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,30753,NA,3,3,3,1,1,1,1,1,1,1,2,5,3000,1,NA,2,2,2,2,1,1,6,2,1,NA,NA,581.79,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,250,1,1,1,2,2,3,2,2,4,3,4,4,3,NA,BE21,BE21-3
2012,BE,15664,2,2012,9,38622,31203,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,45,NA,0,0,0,NA,7419,NA,3,3,NA,1,1,1,1,1,1,1,1,4,1500,2,NA,2,2,2,2,1,3,1,1,1,NA,NA,1292.01,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,90,1,1,1,2,1,4,4,1,3,3,4,NA,3,NA,BE21,BE21-5
2012,BE,15679,2,2012,30,24123,6475,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,17648,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,2000,2,2,2,2,1,2,4,1,6,2,1,NA,NA,428.43,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,130,1,1,1,2,1,4,3,3,2,4,3,4,3,NA,BE21,BE21-3
2012,BE,15693,2,2012,28,31324,1893,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,390,NA,0,0,0,NA,29431,NA,NA,3,NA,1,1,1,1,1,3,3,3,5,2500,1,NA,2,2,2,1,4,1,4,2,1,NA,NA,442.25,646.92,1,1,NA,1,1,NA,NA,NA,NA,NA,2,88,1,1,1,1,1,4,3,2,3,4,3,NA,3,NA,BE21,BE21-2
2012,BE,15701,2,2012,21,46136,30742,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,61,NA,0,0,2500,NA,12894,NA,3,3,NA,1,1,1,1,1,1,1,1,4,500,1,NA,2,2,2,2,1,2,6,NA,1,NA,NA,428.43,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,86,1,1,1,1,1,3,3,3,3,4,4,3,2,NA,BE21,BE21-3
2012,BE,15712,2,2012,26,19774,20729,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,584,NA,0,0,0,NA,-955,NA,NA,3,3,1,1,1,1,1,1,1,1,4,NA,2,1,2,2,2,2,1,1,5,2,1,NA,NA,560,2241.75,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,80,1,1,1,2,1,4,3,3,3,4,4,3,3,NA,BE21,BE21-2
2012,BE,15714,2,2012,15,25518,23294,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,2224,NA,NA,3,NA,1,1,1,1,1,1,3,1,5,4500,3,NA,2,2,2,2,1,1,6,2,1,NA,NA,442,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,250,1,1,1,1,1,4,4,4,3,4,3,NA,3,NA,BE21,BE21-5
2012,BE,15715,2,2012,11,25954,41635,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,58,NA,0,0,0,NA,-15681,NA,3,3,NA,2,1,1,1,1,1,1,1,4,3500,3,2,1,1,2,2,2,1,4,2,1,NA,NA,363.6,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,87,1,1,1,2,1,3,2,4,3,3,4,NA,3,NA,BE21,BE21-4
2012,BE,15758,2,2012,30,24723,23773,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1342,NA,0,0,0,NA,951,NA,NA,3,NA,2,1,1,1,1,1,1,1,5,2000,2,3,2,1,2,2,4,1,5,2,1,226,NA,507.78,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,180,1,1,1,1,1,3,3,3,3,3,2,NA,3,NA,BE21,BE21-1
2012,BE,15785,2,2012,26,17870,17850,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3696,NA,1121,NA,0,0,0,NA,20,NA,NA,2,NA,1,1,1,1,3,1,1,1,1,2000,3,1,2,2,2,2,3,1,5,2,1,NA,NA,257.44,381.12,3,1,NA,1,1,NA,NA,NA,NA,NA,2,150,1,1,1,1,1,4,3,3,2,4,3,NA,3,4,BE21,BE21-5
2012,BE,15802,2,2012,9,10765,-48320,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,231,NA,0,0,0,NA,59084,NA,3,3,NA,1,1,1,1,1,1,1,1,6,5000,2,NA,1,2,2,2,2,2,6,2,1,NA,NA,809,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,400,1,1,1,1,1,3,4,2,3,4,3,NA,3,NA,BE21,BE21-5
2012,BE,15809,2,2012,31,40569,31009,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,536,NA,0,0,7710,NA,1850,NA,3,3,NA,1,1,2,1,1,1,1,2,4,2200,2,3,1,2,2,2,2,2,6,2,1,750,NA,165.17,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,130,NA,1,1,1,1,4,4,3,4,2,2,NA,2,NA,BE21,BE21-4
2012,BE,15867,3,2012,9,33849,22607,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2,NA,0,0,0,NA,11242,NA,3,3,3,1,1,1,1,1,1,1,1,5,700,3,NA,2,2,2,2,2,2,6,NA,1,218,NA,1113.47,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,4,2,3,3,3,2,NA,3,NA,BE21,BE21-1
2012,BE,15878,2,2012,22,27086,15090,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,11996,NA,3,3,3,1,1,1,1,1,2,1,1,5,1200,3,NA,2,2,2,2,1,3,6,2,1,475,NA,481.07,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,250,1,1,1,1,1,4,3,1,4,3,2,NA,3,NA,BE21,BE21-4
2012,BE,15960,2,2012,13,25494,16682,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,8812,NA,3,3,NA,1,1,1,1,1,1,1,1,5,NA,3,NA,2,2,2,2,1,2,6,1,1,875,NA,387.75,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,2,65,1,1,1,1,1,3,4,3,4,1,4,NA,2,NA,BE21,BE21-2
2012,BE,15989,2,2012,14,16569,13462,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,37,NA,0,0,0,NA,3108,NA,1,3,3,1,1,1,1,1,3,1,1,6,200,3,NA,2,2,2,2,3,3,4,2,1,NA,NA,270.83,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,160,1,2,1,1,1,4,3,4,3,3,4,NA,3,NA,BE21,BE21-4
2012,BE,16042,2,2012,14,14545,14314,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,133,NA,0,0,86,NA,145,NA,3,3,3,2,1,1,1,1,1,1,1,3,3500,1,NA,2,NA,1,2,1,1,6,2,1,NA,NA,599.25,957.38,1,1,NA,1,1,NA,NA,NA,NA,NA,2,150,1,1,1,1,1,4,4,3,3,4,3,NA,3,NA,BE21,BE21-3
2012,BE,16044,2,2012,13,36486,4009,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,224,NA,0,0,0,NA,32476,NA,NA,3,NA,1,1,1,1,1,1,3,3,6,4500,3,NA,2,2,2,2,4,2,4,2,1,NA,NA,442,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,49,1,1,1,1,1,3,4,3,1,4,4,4,3,NA,BE21,BE21-2
2012,BE,16110,2,2012,16,0,-14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,1,NA,12,NA,NA,3,NA,2,1,1,1,1,1,3,1,4,1400,2,NA,2,2,2,2,1,1,6,2,1,NA,NA,264.06,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,240,1,1,1,1,1,4,3,2,4,3,2,NA,3,NA,BE21,BE21-4
2012,BE,16120,2,2012,28,13144,12413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,439,NA,0,0,0,NA,731,NA,3,3,NA,1,1,1,1,1,3,1,3,5,2500,2,2,2,2,2,1,1,3,6,2,1,250,NA,1755.07,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,156,1,1,1,1,1,4,3,3,3,4,4,3,3,NA,BE21,BE21-5
2012,BE,16173,1,2012,6,10635,10402,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,54,NA,0,0,0,NA,234,NA,NA,3,NA,1,1,1,1,1,1,1,1,2,2500,3,NA,2,2,1,2,1,3,5,2,1,NA,NA,386.92,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,90,1,1,1,1,1,4,4,2,2,4,4,NA,3,NA,BE21,BE21-3
2012,BE,16205,2,2012,6,12559,13062,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3,NA,0,0,0,NA,-503,NA,2,3,NA,1,1,1,2,1,1,1,1,4,1700,3,NA,2,1,2,1,1,1,5,2,1,500,NA,339.44,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,120,1,1,1,1,1,3,4,4,4,3,3,NA,3,NA,BE21,BE21-3
2012,BE,16249,1,2012,12,13647,13222,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,161,NA,0,0,0,NA,424,NA,NA,3,3,2,1,2,1,1,3,1,1,2,2700,2,NA,2,2,1,2,2,4,5,2,1,NA,NA,596.87,797.42,1,1,NA,1,1,NA,NA,NA,NA,NA,2,180,1,1,1,1,1,4,3,3,3,4,4,NA,3,NA,BE21,BE21-4
2012,BE,16268,2,2012,24,36816,13718,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,14915,0,NA,0,NA,0,0,0,NA,23098,NA,3,3,NA,1,1,1,1,1,1,1,1,4,5216,2,NA,2,2,2,2,1,1,6,1,1,NA,NA,647.67,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,300,1,1,1,1,1,4,4,2,3,3,3,4,3,NA,BE21,BE21-4
2012,BE,16271,2,2012,37,9808,9783,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,25,NA,NA,3,NA,2,1,1,1,1,1,1,1,4,1000,2,3,2,2,2,1,2,2,NA,1,1,NA,NA,527,507.49,1,1,NA,1,1,NA,NA,NA,NA,NA,2,80,1,1,1,1,1,4,2,3,4,1,3,NA,3,NA,BE21,BE21-1
2012,BE,16308,2,2012,19,23496,20200,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5625,NA,0,0,0,NA,3296,NA,3,3,3,2,1,2,1,1,1,1,2,4,3500,3,NA,2,2,2,2,2,2,6,1,1,250,NA,1743.15,363.3,1,1,NA,1,1,NA,NA,NA,NA,NA,2,200,1,1,1,1,1,4,3,3,3,4,4,NA,3,NA,BE21,BE21-3
2012,BE,16316,4,2012,29,347,-474,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,821,NA,NA,3,NA,1,1,1,1,1,1,1,1,2,6000,1,NA,2,2,2,2,1,2,5,2,1,510,NA,365.75,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,79,1,1,1,1,1,4,2,3,3,3,3,NA,3,NA,BE21,BE21-2
2012,BE,16356,2,2012,30,34688,17592,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,967,NA,0,NA,0,0,0,NA,17096,NA,NA,3,3,1,1,1,1,1,1,1,1,5,3000,1,NA,2,2,2,2,4,1,4,2,1,NA,NA,1557,739.38,1,1,NA,1,1,NA,NA,NA,NA,NA,2,190,1,1,1,2,1,3,4,3,4,2,4,NA,3,NA,BE21,BE21-4
2012,BE,16384,2,2012,36,8442,-19241,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,272,NA,0,0,0,NA,27682,NA,3,3,3,1,1,2,1,1,3,1,1,1,2500,3,NA,2,2,2,2,2,1,5,2,1,NA,NA,577.53,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,88,1,1,1,1,1,3,4,3,3,3,3,NA,3,NA,BE21,BE21-2
2012,BE,16416,1,2012,21,28429,24039,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,362,NA,0,0,0,NA,4390,NA,NA,3,NA,1,1,1,1,1,1,1,1,6,4000,1,NA,2,2,2,2,1,1,6,2,1,NA,NA,445.67,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,200,1,1,NA,1,1,4,4,3,1,3,4,NA,3,NA,BE21,BE21-3
2012,BE,16426,4,2012,23,19222,17687,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,327,NA,1208,NA,2,3,NA,1,1,1,1,1,1,1,1,5,1200,2,2,2,2,2,1,1,2,6,2,1,NA,NA,680.3,333.78,1,1,NA,1,1,NA,NA,NA,NA,NA,2,90,1,1,1,1,1,4,4,3,2,3,3,NA,3,NA,BE21,BE21-3
2012,BE,16440,1,2012,11,16496,15300,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,56,NA,0,0,0,NA,1196,NA,3,3,3,1,1,1,1,1,1,1,1,5,1500,3,NA,2,2,2,2,1,2,6,2,1,NA,NA,505.33,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,400,1,1,NA,1,2,4,4,4,4,4,3,NA,3,NA,BE21,BE21-5
2012,BE,16463,2,2012,30,40700,36220,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,8038,NA,0,NA,0,0,0,NA,4480,NA,NA,3,NA,2,1,1,1,1,1,1,1,2,2000,1,1,1,1,1,2,1,3,5,2,1,NA,NA,2047.83,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,150,1,1,1,1,1,3,3,3,2,4,4,NA,3,NA,BE21,BE21-1
2012,BE,16473,3,2012,16,40315,35161,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,67,NA,0,0,0,NA,5154,NA,NA,3,NA,1,1,1,1,1,3,3,1,5,3000,2,NA,2,2,2,2,4,1,5,2,2,NA,NA,442.25,1610.62,1,1,NA,2,1.3,NA,NA,NA,NA,NA,2,155,1,1,1,1,1,4,3,3,4,3,3,NA,3,NA,BE21,BE21-2
2012,BE,16479,2,2012,12,43158,35608,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,7550,NA,NA,3,NA,1,1,1,1,1,1,1,1,3,2344,2,NA,2,1,2,2,1,2,6,1,1,NA,NA,445.67,NA,1,1,NA,2,1.5,NA,NA,NA,NA,NA,2,90,1,1,1,1,1,3,3,3,3,4,4,NA,3,NA,BE21,BE21-3
2012,BE,16481,2,2012,42,37380,37249,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,222,0,0,0,NA,62,NA,0,0,0,NA,130,NA,NA,3,NA,2,1,1,1,1,1,1,3,2,2000,2,3,2,1,2,2,3,3,5,2,1,800,NA,478.57,NA,1,1,NA,2,1.5,NA,NA,NA,NA,NA,2,163,1,1,1,1,1,4,4,4,4,4,1,4,3,NA,BE21,BE21-2
2012,BE,16512,2,2012,9,43480,41182,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1361,NA,0,0,0,NA,2298,NA,NA,3,NA,1,1,1,1,1,1,1,1,4,4000,2,NA,2,2,2,2,1,1,6,2,1,NA,NA,190.32,NA,1,1,NA,2,1.5,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,4,3,3,3,3,4,NA,3,NA,BE21,BE21-5
2012,BE,16527,2,2012,11,18971,16593,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,2378,NA,3,3,NA,1,1,1,1,1,1,1,3,2,20000,3,NA,2,2,1,2,1,1,6,1,1,NA,NA,809,592.56,1,1,NA,2,1.5,NA,NA,NA,NA,NA,1,88,1,1,1,1,1,4,4,3,3,4,3,NA,3,NA,BE21,BE21-5
2012,BE,16556,2,2012,39,38732,38502,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,230,NA,3,3,NA,1,1,1,1,1,2,1,1,4,3000,1,NA,2,1,1,2,2,2,6,2,1,226,NA,1050,787.77,1,1,NA,2,1.5,NA,NA,NA,NA,NA,1,450,1,1,1,1,1,2,4,3,3,4,4,NA,3,NA,BE21,BE21-3
2012,BE,16557,2,2012,27,45455,14502,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,30954,NA,3,3,NA,1,1,1,1,1,1,3,1,5,2500,2,NA,1,2,2,1,1,1,2,2,1,NA,NA,367.01,NA,1,1,NA,2,1.5,NA,NA,NA,NA,NA,2,110,1,1,1,1,1,3,4,4,1,3,3,NA,3,NA,BE21,BE21-3
2012,BE,16570,2,2012,14,44281,40237,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2260,NA,0,0,0,NA,4044,NA,3,3,NA,1,1,1,1,1,1,1,1,6,4000,2,NA,2,2,2,1,NA,1,6,NA,1,NA,NA,150,NA,1,1,NA,2,1.5,NA,NA,NA,NA,NA,2,280,2,1,1,1,1,3,3,3,3,3,3,3,3,NA,BE21,BE21-4
2012,BE,16573,2,2012,18,32824,30727,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,394,NA,1704,NA,3,3,NA,1,1,1,1,1,3,1,1,6,8000,2,NA,2,2,2,2,NA,2,4,1,1,NA,NA,445.67,599.55,1,1,NA,2,1.5,NA,NA,NA,NA,NA,NA,280,NA,1,1,2,1,4,3,3,3,3,3,NA,3,NA,BE21,BE21-2
2012,BE,16596,2,2012,15,34256,30683,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,4080,NA,-507,NA,NA,3,NA,1,1,1,1,1,1,1,1,3,1500,3,NA,2,2,2,1,2,1,6,2,1,NA,NA,457.58,457.87,1,1,NA,2,1.5,NA,NA,NA,NA,NA,2,98,1,1,1,1,1,4,3,3,2,3,4,NA,3,NA,BE21,BE21-1
