PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL031,PL035,PL015,PL020,PL025,PL040,PL051,PL060,PL100,PL111,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY010G,PY020G,PY021G,PY030G,PY031G,PY035G,PY050G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PX010,PX020,PX030,PX040,PX050,PC170,PC180,DB040,NR_ITW
2012,RO,299471,919.298245614035,NA,2,2012,18,2,1933,2,2,3,RO,2,5,1,7,NA,NA,2,NA,2,NA,NA,NA,NA,NA,2,1,NA,2,NA,NA,22,4,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,1210,0,0,0,0,1,4.2391,78,29947,1,7,2,NA,RO12,RO12-2
2012,RO,299472,919.298245614035,NA,2,2012,30,4,1958,1,2,3,RO,2,NA,2,1,NA,NA,NA,NA,3,9,40,NA,f,NA,6,1,2,NA,NA,NA,20,2,2,3,2,NA,2,NA,0,0,3064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,53,29947,1,7,2,NA,RO12,RO12-2
2012,RO,299473,919.298245614035,NA,2,2012,17,2,1988,1,1,3,RO,2,NA,3,1,NA,2,NA,NA,2,5,NA,NA,g,NA,1,NA,2,2,NA,NA,22,1,2,3,2,1,1,1,0,0,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,23,29947,1,3,2,NA,RO12,RO12-2
2012,RO,299641,919.298245614035,NA,2,2012,11,2,1965,1,2,3,RO,2,NA,3,1,NA,NA,2,NA,3,7,40,NA,b-e,NA,14,1,2,2,NA,NA,24,4,2,3,2,NA,2,NA,0,0,2763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,46,29964,1,2,2,NA,RO12,RO12-4
2012,RO,299642,919.298245614035,NA,2,2012,20,4,1977,2,2,3,RO,2,3,2,10,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,34,29964,1,2,2,NA,RO12,RO12-4
2012,RO,300071,919.298245614035,NA,2,2012,15,4,1949,1,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,7,40,NA,b-e,NA,NA,1,2,2,NA,NA,18,3,2,3,2,NA,2,NA,0,0,5535,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,62,30007,1,6,2,NA,RO12,RO12-3
2012,RO,300072,919.298245614035,NA,2,2012,18,3,1954,2,2,3,RO,1,NA,5,3,NA,1,2,NA,2,6,NA,NA,a,NA,2,NA,NA,NA,NA,NA,26,4,2,3,2,NA,2,NA,0,0,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,57,30007,1,6,2,NA,RO12,RO12-3
2012,RO,300073,919.298245614035,NA,2,2012,10,1,1988,2,2,3,RO,2,NA,3,10,NA,2,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,23,30007,1,3,2,NA,RO12,RO12-3
2012,RO,300311,919.298245614035,NA,2,2012,20,4,1944,1,2,3,RO,2,NA,2,7,NA,NA,2,NA,3,7,NA,NA,NA,NA,NA,1,2,NA,NA,NA,18,2,2,2,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,1,4.2391,67,30031,1,6,2,NA,RO12,RO12-3
2012,RO,300312,919.298245614035,NA,2,2012,20,2,1960,2,2,3,RO,2,NA,4,1,NA,NA,NA,NA,3,5,40,NA,o,NA,13,1,NA,2,NA,NA,23,2,2,3,2,NA,2,NA,0,0,7152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,51,30031,1,2,2,NA,RO12,RO12-3
2012,RO,300313,919.298245614035,NA,2,2012,30,3,1978,1,1,3,RO,2,NA,2,1,NA,1,2,NA,2,9,NA,NA,f,NA,13,1,2,NA,NA,NA,19,4,2,3,2,NA,2,5,0,0,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,33,30031,1,6,2,NA,RO12,RO12-3
2012,RO,300341,919.298245614035,NA,2,2012,15,3,1973,1,2,3,RO,2,NA,3,3,NA,1,2,NA,3,9,NA,NA,r-u,NA,1,1,2,NA,NA,NA,20,4,2,3,2,NA,1,NA,0,0,0,0,0,0,0,0,1581,0,0,0,0,0,0,0,1,4.2391,38,30034,1,3,2,NA,RO12,RO12-2
2012,RO,300342,919.298245614035,NA,2,2012,14,3,1986,2,1,3,RO,2,NA,3,1,NA,NA,NA,NA,3,5,40,12,g,NA,13,1,2,2,NA,NA,20,1,2,3,2,NA,2,NA,0,0,7161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,25,30034,1,7,2,NA,RO12,RO12-2
2012,RO,300461,919.298245614035,NA,2,2012,30,2,1953,1,2,3,RO,2,NA,5,1,NA,NA,NA,NA,3,2,40,NA,b-e,NA,13,1,NA,2,NA,NA,20,1,2,3,2,NA,2,1,0,0,6940,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,58,30046,1,6,2,NA,RO12,RO12-4
2012,RO,300462,919.298245614035,NA,2,2012,15,4,1959,2,4,3,RO,2,NA,4,7,NA,1,2,NA,NA,5,NA,NA,NA,NA,NA,1,2,NA,NA,NA,20,3,1,1,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835,0,1,4.2391,52,30046,1,2,2,NA,RO12,RO12-4
2012,RO,300463,919.298245614035,NA,2,2012,15,4,1985,2,1,3,RO,2,NA,3,6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,26,30046,1,7,2,NA,RO12,RO12-4
2012,RO,300501,919.298245614035,NA,2,2012,20,3,1978,1,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,8,40,NA,h,NA,13,1,2,2,NA,NA,25,2,2,3,2,1,2,NA,0,0,7333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,33,30050,1,2,2,NA,RO12,RO12-4
2012,RO,300502,919.298245614035,NA,2,2012,10,2,1976,2,2,3,RO,2,NA,3,1,NA,NA,2,NA,3,7,40,NA,b-e,NA,13,1,2,NA,NA,NA,18,1,2,3,2,NA,2,NA,0,0,5877,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,35,30050,1,6,2,NA,RO12,RO12-4
2012,RO,300503,919.298245614035,NA,2,2012,15,2,1977,2,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,5,NA,NA,g,NA,8,1,2,NA,NA,NA,19,2,2,2,2,NA,2,NA,0,0,2407,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,34,30050,1,6,2,NA,RO12,RO12-4
2012,RO,300641,919.298245614035,NA,2,2012,20,3,1953,1,2,3,RO,2,NA,3,7,NA,NA,NA,NA,3,3,40,NA,NA,NA,13,1,2,2,NA,NA,20,3,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,5504,0,0,0,0,1,4.2391,58,30064,1,7,2,NA,RO12,RO12-4
2012,RO,300642,919.298245614035,NA,2,2012,30,2,1956,2,2,3,RO,1,5,3,10,NA,1,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,55,30064,1,2,2,NA,RO12,RO12-4
2012,RO,300643,919.298245614035,NA,2,2012,22,2,1986,1,1,3,RO,2,3,3,11,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,25,30064,1,2,2,NA,RO12,RO12-4
2012,RO,301131,919.298245614035,NA,2,2012,10,4,1938,1,4,3,RO,2,NA,3,7,NA,NA,NA,NA,3,8,NA,NA,NA,NA,NA,1,2,NA,NA,NA,22,4,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,1598,40,0,0,0,1,4.2391,73,30113,1,6,2,NA,RO12,RO12-4
2012,RO,301132,919.298245614035,NA,2,2012,30,3,1944,2,2,3,RO,2,NA,2,7,NA,NA,2,NA,3,7,NA,NA,NA,NA,NA,1,2,NA,NA,NA,20,3,1,2,2,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,2161,0,0,0,0,1,4.2391,67,30113,1,2,2,NA,RO12,RO12-4
2012,RO,301133,919.298245614035,NA,2,2012,10,3,1973,1,2,3,RO,2,NA,3,1,NA,1,NA,NA,3,3,40,NA,o,NA,15,NA,2,2,NA,NA,25,2,2,3,2,NA,2,NA,0,0,10315,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,38,30113,1,7,2,NA,RO12,RO12-4
2012,RO,301481,919.298245614035,NA,2,2012,30,1,1977,1,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,8,40,NA,b-e,NA,11,1,2,2,NA,NA,19,3,2,3,2,NA,1,NA,0,0,3534,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,34,30148,1,2,2,NA,RO12,RO12-3
2012,RO,301482,919.298245614035,NA,2,2012,16,4,1978,2,2,3,RO,2,NA,3,1,NA,1,NA,NA,3,3,56,NA,p,NA,11,1,NA,NA,NA,NA,19,1,2,3,2,NA,1,1,0,0,2060,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,33,30148,1,3,2,NA,RO12,RO12-3
2012,RO,301501,919.298245614035,NA,2,2012,22,3,1954,1,2,3,RO,2,NA,5,7,NA,NA,NA,NA,3,2,NA,NA,NA,NA,12,1,2,NA,NA,NA,24,3,2,3,2,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2495,0,1,4.2391,57,30150,1,3,2,NA,RO12,RO12-5
2012,RO,301502,919.298245614035,NA,2,2012,15,1,1957,2,5,3,RO,2,NA,5,1,NA,1,NA,NA,3,2,40,NA,l-n,NA,15,1,2,2,NA,NA,18,3,2,3,2,NA,2,NA,0,0,6076,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,54,30150,1,7,2,NA,RO12,RO12-5
2012,RO,301503,919.298245614035,NA,2,2012,30,3,1980,2,2,3,RO,1,NA,2,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,31,30150,1,2,2,NA,RO12,RO12-5
2012,RO,301521,919.298245614035,NA,2,2012,15,4,1951,2,5,3,RO,2,5,5,1,NA,1,NA,NA,3,2,40,NA,b-e,NA,13,1,2,2,NA,NA,22,1,2,3,2,NA,2,NA,0,0,5257,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,60,30152,1,7,2,NA,RO12,RO12-4
2012,RO,301522,919.298245614035,NA,2,2012,18,3,1976,1,2,3,RO,2,NA,3,1,NA,1,NA,NA,3,5,40,NA,g,NA,NA,1,2,2,NA,NA,20,1,2,3,2,NA,2,NA,0,0,2441,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,35,30152,1,3,2,NA,RO12,RO12-4
2012,RO,301523,919.298245614035,NA,2,2012,20,2,1979,2,1,3,RO,2,NA,5,1,NA,NA,2,NA,3,2,40,NA,b-e,NA,12,1,2,2,NA,NA,18,1,2,3,2,NA,2,NA,0,0,4985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,32,30152,1,3,2,NA,RO12,RO12-4
2012,RO,301611,919.298245614035,NA,2,2012,20,2,1981,1,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,9,40,NA,f,NA,NA,NA,2,NA,NA,NA,20,2,2,3,2,NA,2,NA,0,0,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,30,30161,1,2,2,NA,RO12,RO12-4
2012,RO,301612,919.298245614035,NA,2,2012,30,2,1983,2,1,3,RO,2,NA,5,1,NA,NA,2,NA,2,2,NA,NA,l-n,NA,1,1,2,NA,NA,NA,20,2,2,1,2,NA,2,NA,0,0,3365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,28,30161,1,7,2,NA,RO12,RO12-4
2012,RO,301613,919.298245614035,NA,2,2012,20,1,1941,1,2,3,RO,2,NA,2,7,NA,NA,2,NA,3,2,48,NA,NA,NA,NA,1,2,2,NA,NA,18,4,1,2,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,2154,0,0,0,0,1,4.2391,70,30161,1,6,2,NA,RO12,RO12-4
2012,RO,301731,919.298245614035,NA,2,2012,15,4,1952,1,1,3,RO,2,NA,3,1,NA,1,NA,NA,3,7,40,NA,b-e,NA,14,1,2,2,NA,NA,23,2,2,3,2,NA,2,NA,0,0,5082,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,59,30173,1,2,2,NA,RO12,RO12-1
2012,RO,301732,919.298245614035,NA,2,2012,25,1,1957,2,4,3,RO,2,NA,2,1,NA,1,NA,NA,3,9,NA,NA,b-e,NA,NA,NA,NA,NA,NA,NA,20,2,1,3,2,1,2,NA,0,0,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,54,30173,1,7,2,NA,RO12,RO12-1
2012,RO,301733,919.298245614035,NA,2,2012,20,3,1931,2,4,3,RO,2,NA,2,7,NA,1,2,NA,3,9,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,18,2,1,3,2,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,1652,158,0,0,0,1,4.2391,80,30173,1,6,2,NA,RO12,RO12-1
2012,RO,301801,919.298245614035,NA,2,2012,1,2,1959,1,2,3,RO,2,NA,3,1,NA,1,2,NA,2,7,NA,NA,b-e,NA,2,1,2,NA,NA,NA,18,4,1,3,2,1,2,NA,0,0,2141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,52,30180,1,2,2,NA,RO12,RO12-1
2012,RO,301802,919.298245614035,NA,2,2012,8,4,1961,2,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,5,40,NA,g,NA,12,1,2,2,NA,NA,22,4,1,3,2,NA,2,NA,0,0,2372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,50,30180,1,2,2,NA,RO12,RO12-1
2012,RO,301803,919.298245614035,NA,2,2012,19,1,1992,1,1,3,RO,2,NA,2,6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,19,30180,1,6,2,NA,RO12,RO12-1
2012,RO,301811,919.298245614035,NA,2,2012,15,3,1947,1,2,3,RO,2,NA,3,7,NA,NA,2,NA,3,7,NA,NA,NA,NA,4,1,NA,NA,NA,NA,20,5,1,3,1,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,2168,0,0,0,0,1,4.2391,64,30181,1,6,2,NA,RO12,RO12-3
2012,RO,301812,919.298245614035,NA,2,2012,30,1,1948,2,4,3,RO,2,NA,2,7,NA,1,2,NA,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,1,1,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,1221,0,0,0,0,1,4.2391,63,30181,1,7,2,NA,RO12,RO12-3
2012,RO,301813,919.298245614035,NA,2,2012,10,4,1987,2,1,3,RO,2,3,5,6,NA,2,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,24,30181,1,6,2,NA,RO12,RO12-3
2012,RO,301961,919.298245614035,NA,2,2012,11,4,1966,1,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,5,40,NA,g,NA,12,1,1,2,NA,NA,18,1,2,3,2,NA,2,NA,0,0,7233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,45,30196,1,3,2,NA,RO12,RO12-4
2012,RO,301962,919.298245614035,NA,2,2012,25,4,1971,2,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,7,40,NA,b-e,NA,12,1,2,2,NA,NA,19,3,2,3,2,NA,2,NA,0,0,5337,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,40,30196,1,2,2,NA,RO12,RO12-4
2012,RO,301963,919.298245614035,NA,2,2012,10,1,1991,1,1,3,RO,2,NA,3,6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2,2,2,2,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,20,30196,1,6,2,NA,RO12,RO12-4
2012,RO,302081,919.298245614035,NA,2,2012,10,1,1980,1,1,3,RO,2,NA,3,1,NA,NA,NA,NA,3,8,40,NA,b-e,NA,15,1,2,2,NA,NA,20,2,2,3,2,NA,1,NA,0,0,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,31,30208,1,2,2,NA,RO12,RO12-4
2012,RO,302082,919.298245614035,NA,2,2012,30,1,1984,2,2,3,RO,2,5,2,10,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,27,30208,1,7,2,NA,RO12,RO12-4
2012,RO,302091,919.298245614035,NA,2,2012,20,4,1947,1,3,3,RO,2,NA,5,7,NA,NA,NA,NA,2,3,40,NA,NA,4,NA,1,2,NA,NA,NA,20,1,2,3,1,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,1808,65,0,0,0,1,4.2391,64,30209,1,7,2,NA,RO12,RO12-1
2012,RO,302092,919.298245614035,NA,2,2012,19,2,1951,2,2,3,RO,2,NA,1,7,NA,1,2,NA,2,NA,48,NA,NA,NA,3,1,2,NA,NA,NA,20,3,1,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,664,0,0,0,0,1,4.2391,60,30209,1,6,2,NA,RO12,RO12-1
2012,RO,302093,919.298245614035,NA,2,2012,15,1,1985,1,1,3,RO,2,NA,2,4,NA,NA,NA,NA,4,8,35,NA,a,NA,NA,NA,NA,NA,NA,NA,18,3,1,3,2,NA,2,3,0,0,0,0,0,0,0,0,662,0,0,0,0,0,0,0,1,4.2391,26,30209,1,2,2,NA,RO12,RO12-1
2012,RO,302271,919.298245614035,NA,2,2012,14,2,1968,1,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,7,40,NA,f,NA,NA,1,2,2,NA,NA,22,1,2,3,2,NA,2,NA,0,0,3704,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,43,30227,1,7,2,NA,RO12,RO12-4
2012,RO,302272,919.298245614035,NA,2,2012,25,4,1970,2,1,3,RO,2,NA,2,4,NA,1,NA,NA,2,9,40,NA,a,6,NA,NA,NA,2,NA,NA,19,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,1,4.2391,41,30227,1,2,2,NA,RO12,RO12-4
2012,RO,302273,919.298245614035,NA,2,2012,15,3,1994,1,1,3,RO,2,NA,3,6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,17,30227,1,2,2,NA,RO12,RO12-4
2012,RO,302481,919.298245614035,NA,2,2012,5,1,1978,1,1,3,RO,2,3,3,11,NA,1,2,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,33,30248,1,7,2,NA,RO12,RO12-4
2012,RO,302482,919.298245614035,NA,2,2012,30,1,1979,2,1,3,RO,2,NA,5,1,NA,1,NA,NA,2,2,48,NA,b-e,NA,NA,NA,2,NA,NA,NA,NA,1,1,3,2,NA,2,NA,0,0,710,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,32,30248,1,2,2,NA,RO12,RO12-4
2012,RO,302541,919.298245614035,NA,2,2012,24,3,1979,2,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,5,40,NA,g,NA,NA,1,2,2,NA,NA,18,2,2,2,2,NA,2,NA,0,0,3140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,32,30254,1,2,2,NA,RO12,RO12-2
2012,RO,302601,919.298245614035,NA,2,2012,25,2,1967,1,2,3,RO,2,NA,3,1,NA,1,2,NA,3,8,40,NA,h,NA,11,1,2,2,NA,NA,25,4,2,3,2,NA,2,NA,0,0,8967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,44,30260,1,2,2,NA,RO12,RO12-4
2012,RO,302602,919.298245614035,NA,2,2012,14,2,1963,2,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,5,40,NA,o,NA,13,1,2,2,NA,NA,18,3,2,3,2,NA,2,NA,0,0,2595,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,48,30260,1,2,2,NA,RO12,RO12-4
2012,RO,302603,919.298245614035,NA,2,2012,35,3,1993,2,1,3,RO,2,3,3,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,16,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,18,30260,1,7,2,NA,RO12,RO12-4
2012,RO,302731,919.298245614035,NA,2,2012,30,2,1952,1,2,3,RO,2,NA,3,7,NA,1,2,NA,NA,7,20,NA,NA,NA,12,NA,NA,NA,NA,NA,24,4,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,136,0,1109,0,1,4.2391,59,30273,1,7,2,NA,RO12,RO12-2
2012,RO,302732,919.298245614035,NA,2,2012,15,2,1962,2,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,3,40,NA,b-e,NA,13,1,2,NA,NA,NA,25,2,1,3,2,NA,2,2,0,0,4084,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,49,30273,1,2,2,NA,RO12,RO12-2
2012,RO,302733,919.298245614035,NA,2,2012,20,1,1979,1,1,3,RO,2,NA,3,1,NA,NA,2,NA,3,7,40,NA,f,NA,12,1,2,2,NA,NA,23,1,1,3,2,NA,2,NA,0,0,2947,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,32,30273,1,2,2,NA,RO12,RO12-2
2012,RO,302811,919.298245614035,NA,2,2012,15,1,1976,1,2,2,RO,2,NA,2,1,NA,1,2,NA,3,7,40,NA,h,NA,2,1,2,NA,NA,NA,20,2,2,3,2,NA,2,NA,0,0,9225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,35,30281,1,3,2,NA,RO12,RO12-2
2012,RO,302812,919.298245614035,NA,2,2012,15,1,1975,2,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,8,40,NA,h,NA,15,1,2,2,NA,NA,24,2,2,3,2,NA,2,NA,0,0,4861,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,36,30281,1,6,2,NA,RO12,RO12-2
2012,RO,302841,919.298245614035,NA,2,2012,23,1,1969,1,3,3,RO,2,NA,5,1,NA,NA,NA,NA,3,3,40,NA,f,NA,13,1,2,2,NA,NA,24,2,2,2,2,NA,2,NA,0,0,7695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,42,30284,1,2,2,NA,RO12,RO12-3
2012,RO,302842,919.298245614035,NA,2,2012,22,2,1971,2,2,3,RO,2,NA,2,10,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4,2,3,1,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,40,30284,1,7,2,NA,RO12,RO12-3
2012,RO,302843,919.298245614035,NA,2,2012,15,2,1993,2,1,3,RO,2,5,2,6,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,18,30284,1,2,2,NA,RO12,RO12-3
2012,RO,302971,919.298245614035,NA,2,2012,22,3,1944,1,4,3,RO,2,NA,2,7,NA,NA,2,NA,3,NA,NA,NA,NA,NA,13,1,2,2,NA,NA,18,2,2,3,1,5,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,3065,0,0,0,1,4.2391,67,30297,1,2,2,NA,RO12,RO12-4
2012,RO,302972,919.298245614035,NA,2,2012,24,1,1960,2,1,3,RO,2,NA,3,8,NA,NA,NA,NA,2,NA,30,NA,NA,NA,11,NA,NA,NA,NA,NA,16,1,2,2,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,1,4.2391,51,30297,1,3,2,NA,RO12,RO12-4
2012,RO,302973,919.298245614035,NA,2,2012,15,3,1978,1,2,2,RO,2,NA,2,7,NA,NA,NA,NA,3,9,NA,NA,NA,NA,NA,1,2,2,NA,NA,18,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,1939,0,0,0,0,1,4.2391,33,30297,1,2,2,NA,RO12,RO12-4
2012,RO,303201,919.298245614035,NA,2,2012,15,2,1952,2,5,3,RO,1,NA,2,7,NA,NA,2,NA,4,9,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,19,2,2,3,2,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1199,0,0,0,1,4.2391,59,30320,1,2,2,NA,RO12,RO12-1
2012,RO,303202,919.298245614035,NA,2,2012,15,1,1977,1,1,3,RO,2,NA,4,1,NA,NA,NA,NA,3,5,40,NA,h,NA,12,1,2,2,NA,NA,17,2,2,2,2,NA,2,NA,0,0,3394,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,34,30320,1,6,2,NA,RO12,RO12-1
2012,RO,303203,919.298245614035,NA,2,2012,15,4,1986,2,1,3,RO,2,NA,3,1,NA,NA,2,NA,3,5,NA,NA,g,NA,NA,1,2,NA,NA,NA,17,2,2,3,2,NA,2,NA,0,0,2201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,25,30320,1,2,2,NA,RO12,RO12-1
2012,RO,303211,919.298245614035,NA,2,2012,20,4,1958,1,2,3,RO,2,3,3,11,NA,2,2,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,1,2,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,53,30321,1,2,2,NA,RO12,RO12-3
2012,RO,303212,919.298245614035,NA,2,2012,20,2,1955,2,2,3,RO,2,NA,3,1,NA,1,NA,NA,3,8,40,NA,b-e,NA,3,1,2,2,NA,NA,19,2,2,3,1,NA,2,NA,0,0,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,56,30321,1,5,2,NA,RO12,RO12-3
2012,RO,303213,919.298245614035,NA,2,2012,15,4,1983,1,1,3,RO,2,NA,3,1,NA,NA,NA,NA,3,7,40,NA,g,NA,11,1,2,NA,NA,NA,19,2,2,3,1,NA,2,NA,0,0,4867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,28,30321,1,2,2,NA,RO12,RO12-3
