PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL031,PL035,PL015,PL020,PL025,PL040,PL051,PL060,PL100,PL111,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY010G,PY020G,PY021G,PY030G,PY031G,PY035G,PY050G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PD020,PD030,PD050,PD060,PD070,PD080,PD090,PW010,PW020,PW030,PW040,PW050,PW060,PW070,PW080,PW090,PW100,PW110,PW120,PW130,PW140,PW150,PW160,PW170,PW180,PW190,PW200,PW210,PW220,PX010,PX020,PX030,PX040,PX050,PX200,DB040,NR_ITW
2013,BE,27891,566.510903426791,NA,3,2013,NA,4,1946,1,2,3,BE,2,NA,5,7,1,1,NA,NA,3,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,14,2,2,2,2,NA,2,NA,1188,1,0,0,0,15750,1,900,0,0,0,17718,0,0,0,0,1,1,1,1,1,2,1,1,8,9,8,9,3,NA,2,5,NA,NA,8,7,NA,5,3,8,1,1,7,7,8,NA,1,66,2789,1,2,1017.0825294,BE10,BE10-3
2013,BE,28051,566.510903426791,NA,2,2013,NA,2,1966,1,2,1,BE,2,3,0,5,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,2,2,2,NA,NA,20,2,1,3,2,NA,2,NA,600,1,0,0,0,0,1,0,0,0,11405,0,0,0,0,1118,1,1,1,1,1,1,1,5,4,8,3,9,4,3,2,3,2,8,NA,7,6,6,5,8,1,1,5,8,8,9,1,46,2805,1,7,625.1017738,BE10,BE10-5
2013,BE,28261,566.510903426791,NA,4,2013,NA,1,1981,1,2,2,BE,2,NA,5,1,NA,2,NA,NA,3,7,NA,NA,f,NA,NA,1,1,2,NA,NA,NA,2,2,3,2,NA,2,NA,0,1,24680,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,2,1,1,4,8,9,7,9,2,5,2,5,1,NA,NA,6,0,5,8,8,2,1,7,10,8,1,1,31,2826,1,2,800.42543319,BE10,BE10-4
2013,BE,28571,566.510903426791,NA,3,2013,NA,4,1932,1,1,3,BE,2,NA,1,7,1,NA,NA,NA,3,7,30,NA,NA,NA,1,1,1,2,NA,NA,25,4,2,3,NA,NA,2,NA,1617,1,0,0,0,5577,1,0,0,0,0,26908,0,0,0,0,1,1,1,2,1,1,1,1,9,9,9,9,3,4,NA,5,2,NA,NA,NA,7,NA,7,NA,1,NA,5,NA,8,2,1,80,2857,1,6,5274.2945883,BE10,BE10-1
2013,BE,28611,566.510903426791,NA,2,2013,NA,1,1984,1,2,1,EU,2,NA,3,1,1,NA,NA,NA,3,7,31,NA,f,NA,NA,1,2,NA,NA,NA,19,3,2,3,2,NA,2,NA,0,1,15454,768,0,0,1,910,0,0,0,0,0,0,0,0,1,2,1,1,2,NA,1,1,7,8,8,5,3,2,1,3,2,NA,NA,5,0,4,5,8,1,1,NA,8,4,2,1,28,2861,1,2,761.61025861,BE10,BE10-2
2013,BE,28671,566.510903426791,NA,2,2013,NA,4,1935,2,4,1,BE,2,NA,2,7,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,2,2,NA,NA,NA,18,2,2,1,2,NA,2,NA,0,1,0,0,0,6777,1,1880,0,0,0,11928,0,0,0,0,1,1,1,1,1,1,1,5,7,NA,8,4,2,4,1,5,2,8,NA,NA,0,5,6,10,1,1,7,8,8,1,1,77,2867,1,2,480.59044334,BE10,BE10-5
2013,BE,28771,566.510903426791,NA,3,2013,NA,2,1932,2,4,3,BE,2,NA,3,7,1,NA,NA,NA,3,4,NA,NA,NA,5,8,1,2,2,NA,NA,23,2,1,3,2,NA,2,NA,1320,1,0,0,0,350,1,0,0,0,0,20409,0,0,0,0,1,1,1,1,1,1,1,1,6,NA,9,9,3,5,2,5,2,8,NA,8,6,6,7,7,1,1,5,6,9,1,1,80,2877,1,NA,2561.173586,BE10,BE10-1
2013,BE,28811,566.510903426791,NA,2,2013,NA,2,1932,1,4,3,BE,2,NA,3,7,1,NA,NA,NA,3,4,NA,NA,NA,NA,NA,2,2,NA,NA,NA,11,3,1,3,2,NA,2,NA,0,1,0,0,0,0,1,910,0,0,0,21464,0,0,0,0,1,1,1,1,2,1,1,5,8,9,5,NA,4,5,2,4,2,NA,NA,NA,0,NA,6,8,1,1,5,7,6,2,1,80,2881,1,2,323.63482804,BE10,BE10-3
2013,BE,28851,566.510903426791,NA,2,2013,NA,1,1971,1,2,3,BE,2,NA,5,2,1,1,NA,NA,3,4,NA,NA,q,3,NA,1,2,NA,NA,NA,18,2,1,2,2,NA,2,NA,0,1,22141,0,0,0,1,880,0,0,0,0,0,0,0,0,1,2,1,1,1,NA,1,1,7,7,9,8,3,NA,1,5,3,NA,NA,10,4,8,9,NA,1,1,7,7,8,2,1,41,2885,1,2,NA,BE10,BE10-3
2013,BE,29041,566.510903426791,NA,2,2013,NA,1,1968,2,2,1,EU,2,NA,1,10,NA,NA,NA,NA,3,NA,50,NA,NA,NA,13,NA,2,NA,NA,NA,21,4,1,3,2,NA,2,NA,0,1,0,0,0,12021,1,0,0,0,0,0,0,0,0,9326,1,1,1,1,1,1,3,5,10,9,5,9,3,1,3,3,1,NA,NA,8,0,6,NA,6,1,1,7,8,5,1,1,44,2904,1,2,865.61515991,BE10,BE10-4
2013,BE,29121,566.510903426791,NA,2,2013,NA,4,1984,1,1,1,BE,2,NA,5,1,1,1,NA,NA,3,3,40,NA,g,NA,NA,NA,2,1,NA,NA,14,2,2,2,2,NA,2,NA,0,1,21705,1344,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,9,7,6,NA,2,5,NA,NA,1,NA,NA,9,NA,NA,7,7,1,1,10,9,8,1,1,28,2912,1,2,648.46121865,BE10,BE10-4
2013,BE,29251,566.510903426791,NA,2,2013,NA,1,1991,1,1,1,EU,1,NA,3,6,NA,2,2,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,1,3,2,NA,2,1,1400,1,0,0,0,6848,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,8,9,7,8,3,NA,2,5,4,NA,9,NA,5,2,7,7,1,2,NA,9,8,NA,1,21,2925,1,6,NA,BE10,BE10-1
2013,BE,29371,566.510903426791,NA,2,2013,NA,4,1981,2,1,1,BE,2,NA,5,1,1,1,NA,NA,3,2,19,NA,p,NA,12,1,NA,2,NA,4,14,1,1,2,2,5,2,NA,0,1,23043,1607,1046,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,2,1,5,7,NA,8,8,1,3,1,4,3,8,NA,7,2,NA,7,NA,1,1,7,8,10,NA,1,31,2937,1,2,1868.1460118,BE10,BE10-3
2013,BE,29541,566.510903426791,NA,3,2013,NA,2,1966,1,2,3,BE,2,NA,5,1,1,NA,NA,NA,3,0 - 1,NA,10,j,NA,13,1,2,2,NA,NA,19,1,2,3,2,NA,2,NA,0,1,130658,3844,1972,11164,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,1,5,7,9,10,8,4,5,2,4,2,NA,4,7,5,6,3,8,1,1,8,7,8,1,1,46,2954,1,2,581.19579896,BE10,BE10-2
2013,BE,29651,566.510903426791,NA,2,2013,NA,2,1956,1,2,3,BE,2,NA,1,2,1,NA,NA,NA,3,7,36,NA,g,NA,13,1,2,2,NA,NA,22,2,2,3,2,NA,2,NA,0,1,23529,0,0,0,1,890,0,0,5081,0,0,0,0,0,1,1,1,1,2,1,3,5,5,0,8,9,3,2,1,4,3,5,10,NA,NA,NA,8,10,1,1,7,NA,7,NA,1,56,2965,1,8,735.15653382,BE10,BE10-4
2013,BE,29681,566.510903426791,NA,2,2013,NA,4,1976,1,1,NA,BE,2,NA,5,3,NA,1,NA,NA,3,2,NA,NA,l-n,7,15,1,NA,NA,NA,NA,14,2,2,1,2,NA,2,NA,0,1,0,0,0,25242,1,0,18269,0,0,0,0,0,0,0,1,1,1,1,1,1,3,5,7,NA,7,9,2,5,1,NA,2,NA,8,NA,0,3,99,5,1,1,0,8,9,2,1,36,2968,1,6,780.70165333,BE10,BE10-2
2013,BE,29731,566.510903426791,NA,2,2013,NA,2,1932,1,5,3,BE,2,NA,5,7,1,1,NA,NA,1,2,16,NA,NA,NA,NA,1,1,NA,NA,NA,16,5,2,3,2,NA,2,NA,0,1,0,0,0,7965,1,0,0,0,0,11365,0,0,0,0,1,2,2,2,1,NA,1,1,8,5,NA,8,3,4,2,3,NA,NA,NA,NA,0,5,8,1,NA,NA,5,7,8,2,1,80,2973,1,2,286.0307213,BE10,BE10-2
2013,BE,29851,566.510903426791,NA,4,2013,NA,3,1932,1,4,2,BE,2,NA,3,7,1,NA,NA,NA,3,4,45,NA,NA,NA,13,1,1,2,NA,NA,20,2,2,3,2,NA,1,NA,0,1,0,0,0,6185,1,0,0,0,0,43711,0,0,0,0,1,1,1,2,2,1,1,5,8,8,8,7,3,5,2,5,2,4,10,6,2,7,8,8,1,1,5,7,8,2,1,80,2985,1,2,625.50562549000006,BE10,BE10-3
2013,BE,29871,566.510903426791,NA,2,2013,NA,1,1938,2,5,3,BE,2,NA,5,7,NA,NA,NA,NA,1,2,50,NA,NA,NA,12,1,2,NA,NA,NA,14,3,2,2,2,NA,2,NA,5520,1,0,0,0,2792,1,0,0,0,0,17367,0,0,0,0,1,1,1,1,2,1,1,1,7,7,9,8,4,5,3,5,2,NA,NA,8,6,5,6,8,1,1,7,5,7,2,1,74,2987,1,7,1583.5990486,BE10,BE10-2
2013,BE,29881,566.510903426791,NA,2,2013,NA,1,1932,2,2,1,BE,2,NA,3,7,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,23,2,2,3,2,NA,2,NA,0,1,0,0,0,0,1,910,0,0,0,14791,0,0,0,0,1,NA,1,1,1,1,1,1,7,5,NA,8,2,2,2,3,2,NA,NA,8,99,0,7,8,1,1,7,8,9,2,1,80,2988,1,6,382.39433357,BE10,BE10-3
2013,BE,30001,566.510903426791,NA,2,2013,NA,3,1934,2,2,2,EU,1,3,0,10,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,17,2,2,3,2,NA,2,NA,0,1,0,0,0,13800,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,7,6,10,NA,4,5,2,5,NA,NA,NA,9,2,5,5,9,NA,1,6,2,9,NA,1,78,3000,1,7,661.22437623,BE10,BE10-3
2013,BE,30131,566.510903426791,NA,3,2013,NA,1,1982,1,1,1,EU,2,NA,5,1,NA,NA,NA,NA,3,3,38,NA,l-n,NA,11,1,2,2,NA,NA,14,4,2,3,2,NA,2,NA,0,1,29701,1362,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8,9,7,NA,4,5,2,3,2,NA,NA,8,6,5,7,8,1,1,NA,10,7,3,1,30,3013,1,2,587.2599159,BE10,BE10-3
2013,BE,30281,566.510903426791,NA,2,2013,NA,3,1934,2,5,1,BE,2,NA,NA,7,NA,2,2,NA,3,NA,25,NA,NA,NA,NA,1,2,NA,NA,NA,19,1,2,3,2,1,2,NA,0,1,0,0,0,0,1,0,0,0,0,14846,0,0,0,0,1,1,NA,3,3,1,1,5,9,8,8,NA,5,4,2,3,3,NA,NA,10,6,6,8,9,1,1,6,8,NA,NA,1,78,3028,1,7,1612.8937052,BE10,BE10-3
2013,BE,30771,566.510903426791,NA,4,2013,NA,3,1955,1,5,1,BE,2,NA,5,1,1,NA,NA,NA,3,2,99,NA,o,NA,13,1,1,2,NA,NA,22,1,2,3,2,NA,2,NA,1255,1,50663,1608,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,8,9,8,8,2,5,2,4,2,10,6,9,7,7,4,6,1,1,7,7,10,2,1,57,3077,1,7,852.80624341,BE10,BE10-4
2013,BE,30781,566.510903426791,NA,3,2013,NA,1,1966,1,1,1,Other,2,NA,5,1,1,NA,NA,NA,1,0 - 1,43,NA,r-u,NA,12,1,1,1,NA,NA,24,2,2,3,2,NA,2,NA,0,1,105728,0,0,13570,1,1980,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,8,7,9,8,1,5,4,4,2,8,NA,5,6,NA,8,8,1,1,7,7,8,2,1,46,3078,1,6,1617.0535208,BE10,BE10-2
2013,BE,30851,566.510903426791,NA,2,2013,NA,1,1945,1,4,1,BE,2,NA,3,7,NA,NA,NA,NA,3,8,NA,NA,NA,NA,NA,1,2,NA,NA,NA,21,2,2,2,2,NA,2,NA,1430,1,0,0,0,11300,1,0,0,0,0,17800,0,0,0,0,1,1,1,1,1,1,1,5,9,9,6,6,3,4,1,5,1,NA,NA,8,1,4,4,10,2,1,NA,8,8,2,1,67,3085,1,7,5274.2945883,BE10,BE10-3
2013,BE,30911,566.510903426791,NA,3,2013,NA,1,1948,1,2,1,EU,2,NA,3,3,NA,1,NA,NA,3,7,NA,NA,f,NA,13,1,2,NA,NA,3,18,3,2,1,2,NA,2,NA,0,1,0,0,0,15118,1,0,13948,0,0,0,0,0,0,0,1,2,1,1,1,2,1,1,8,NA,5,7,1,5,2,5,2,NA,NA,9,99,8,8,6,1,1,7,9,8,4,1,64,3091,1,2,619.0969903,BE10,BE10-2
2013,BE,30991,566.510903426791,NA,2,2013,NA,1,1958,2,5,1,BE,2,NA,2,1,1,NA,NA,NA,3,3,38,NA,p,NA,13,1,2,2,NA,NA,21,2,2,3,2,NA,1,NA,0,1,106178,244,0,0,1,900,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,8,9,7,NA,4,2,2,5,NA,9,9,8,7,6,5,7,1,1,5,6,7,2,1,54,3099,1,2,NA,BE10,BE10-4
2013,BE,31061,566.510903426791,NA,4,2013,NA,2,1932,1,5,1,BE,2,NA,6,7,1,NA,NA,NA,NA,2,NA,NA,NA,NA,13,1,2,NA,NA,NA,18,1,1,2,2,NA,2,NA,0,1,0,0,0,19258,1,0,0,0,0,19729,0,0,0,0,1,1,1,2,1,1,1,5,8,7,NA,7,5,3,4,4,2,NA,NA,8,7,6,4,9,1,1,6,NA,6,1,1,80,3106,1,7,2439.8151554,BE10,BE10-2
2013,BE,31581,566.510903426791,NA,2,2013,NA,1,1937,2,2,1,BE,1,NA,2,10,NA,2,2,NA,NA,9,NA,NA,NA,NA,4,1,2,NA,NA,NA,17,4,1,2,2,NA,2,NA,0,1,0,0,0,46320,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,7,7,NA,NA,NA,NA,4,5,2,NA,NA,NA,99,9,7,9,1,1,7,NA,8,2,1,75,3158,1,2,1217.4464271,BE10,BE10-4
2013,BE,32001,566.510903426791,NA,2,2013,NA,1,1963,2,4,1,BE,2,NA,2,1,1,1,NA,NA,3,5,38,NA,o,3,NA,1,2,2,NA,NA,25,2,2,3,2,NA,2,NA,1200,1,23566,697,0,16604,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,5,7,NA,6,8,2,2,NA,5,2,NA,NA,8,0,7,5,8,1,1,6,NA,7,2,1,49,3200,1,2,822.17507762,BE10,BE10-2
2013,BE,32071,566.510903426791,NA,2,2013,NA,4,1932,2,4,1,BE,2,NA,5,7,1,NA,NA,NA,3,3,NA,NA,NA,NA,11,1,2,NA,NA,NA,18,1,2,3,2,NA,2,NA,0,1,0,0,0,12323,1,910,0,0,0,20906,0,0,0,0,1,1,1,1,1,1,1,1,8,NA,5,9,2,4,2,5,1,NA,NA,6,3,4,9,NA,1,1,6,2,7,4,1,80,3207,1,7,812.34538777,BE10,BE10-2
2013,BE,32091,566.510903426791,NA,2,2013,NA,3,1956,2,2,3,BE,2,NA,1,2,1,NA,NA,NA,3,9,NA,NA,l-n,NA,13,1,2,2,NA,NA,20,2,1,3,2,NA,2,NA,0,1,27357,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,7,9,6,8,2,4,5,NA,2,8,8,NA,7,5,7,7,1,2,5,8,9,1,1,56,3209,1,6,783.96372371,BE10,BE10-3
2013,BE,32161,566.510903426791,NA,2,2013,NA,1,1957,2,2,1,BE,2,NA,2,10,NA,1,NA,NA,3,5,NA,NA,NA,NA,NA,1,1,NA,NA,NA,21,3,2,1,2,NA,2,NA,20,1,0,0,0,10585,1,0,0,0,0,0,0,0,0,13900,1,1,1,1,1,1,1,6,7,9,7,9,4,5,1,2,3,NA,NA,8,NA,0,5,6,1,1,5,9,8,2,1,55,3216,1,6,974.45781044,BE10,BE10-5
2013,BE,32481,566.510903426791,NA,2,2013,NA,1,1932,2,4,3,EU,2,NA,1,7,NA,1,NA,NA,3,7,NA,NA,NA,3,NA,1,2,NA,1,NA,14,1,2,2,2,NA,2,NA,0,1,0,0,0,16492,1,0,0,0,0,15044,0,0,0,0,1,1,1,1,1,1,1,6,2,5,8,6,2,5,2,4,3,NA,NA,10,0,3,6,8,1,1,6,7,7,NA,1,80,3248,1,2,398.98595567,BE10,BE10-4
2013,BE,32521,566.510903426791,NA,2,2013,NA,2,1932,2,5,1,BE,2,NA,0,7,NA,NA,2,NA,2,5,30,NA,NA,2,NA,1,2,2,NA,10,25,4,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,19090,0,0,0,0,1,1,1,3,2,1,1,5,8,8,6,10,4,5,2,3,NA,NA,NA,8,NA,3,5,8,2,2,0,5,10,NA,1,80,3252,1,2,483.00976695,BE10,BE10-3
2013,BE,32561,566.510903426791,NA,4,2013,NA,2,1969,2,1,1,BE,1,5,3,11,NA,2,2,NA,NA,5,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,2,NA,2,NA,0,1,0,0,0,2054,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,1,5,7,NA,5,10,NA,4,NA,NA,3,NA,NA,9,7,3,6,NA,1,1,NA,NA,8,1,1,43,3256,1,7,NA,BE10,BE10-5
2013,BE,32661,566.510903426791,NA,4,2013,NA,1,1976,1,1,3,BE,2,NA,3,8,NA,1,NA,NA,3,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,20,3,2,3,2,NA,2,NA,0,1,0,0,0,8714,1,0,0,0,0,0,0,0,12226,0,1,1,1,3,1,1,1,5,NA,8,7,8,4,3,3,5,3,8,NA,NA,7,0,1,7,2,1,7,7,8,2,1,36,3266,1,NA,520.82911044,BE10,BE10-1
2013,BE,32681,566.510903426791,NA,2,2013,NA,4,1978,1,1,3,BE,2,NA,5,1,NA,1,NA,1,3,3,NA,NA,o,NA,NA,1,NA,NA,NA,3,14,3,2,3,2,NA,2,NA,0,1,20888,562,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,1,1,7,7,4,9,2,4,1,4,2,10,NA,5,99,6,9,8,1,1,NA,7,8,1,1,34,3268,1,7,657.40535496,BE10,BE10-3
2013,BE,32791,566.510903426791,NA,2,2013,NA,4,1963,2,2,3,BE,1,NA,2,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,1,1,3,2,NA,2,NA,0,1,0,0,0,12819,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,5,8,7,NA,9,NA,NA,2,NA,2,NA,NA,9,5,NA,NA,10,NA,1,NA,NA,2,NA,1,49,3279,1,2,580.82532461,BE10,BE10-3
2013,BE,32801,566.510903426791,NA,2,2013,NA,1,1974,2,2,3,Other,1,3,5,10,NA,2,2,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1,2,3,2,NA,2,NA,0,1,0,0,0,15628,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,9,7,NA,4,3,4,NA,1,NA,NA,NA,3,4,NA,10,NA,2,NA,NA,8,3,1,38,3280,1,NA,591.56978216,BE10,BE10-4
2013,BE,32971,566.510903426791,NA,2,2013,NA,3,1987,1,1,1,BE,2,NA,5,3,NA,1,1,NA,3,0 - 1,38,NA,f,NA,3,1,1,NA,NA,NA,21,2,1,1,2,NA,2,NA,0,1,0,0,0,59250,1,0,16447,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,9,8,6,10,3,4,3,4,2,NA,8,7,5,6,6,7,1,2,NA,8,7,2,1,25,3297,1,7,837.66882688,BE10,BE10-5
2013,BE,33081,566.510903426791,NA,2,2013,NA,3,1981,2,2,3,BE,2,NA,5,3,NA,1,NA,NA,NA,2,NA,NA,p,NA,NA,1,NA,NA,NA,3,NA,1,2,2,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,9,8,9,9,4,NA,NA,4,2,NA,3,7,NA,NA,8,8,2,1,8,NA,7,2,1,31,3308,1,3,554.69101148,BE10,BE10-1
2013,BE,33471,566.510903426791,NA,3,2013,NA,3,1953,2,5,2,Other,1,NA,NA,1,1,NA,NA,NA,3,2,40,30,p,NA,13,1,2,2,NA,NA,25,1,1,3,2,NA,2,NA,0,1,98909,2207,0,16153,1,800,0,0,0,0,0,0,0,1175,1,1,1,3,1,1,1,5,7,NA,6,6,4,4,3,5,2,7,9,6,5,6,8,10,1,1,5,7,8,NA,1,59,3347,1,2,1147.6441311,BE10,BE10-4
2013,BE,33581,566.510903426791,NA,2,2013,NA,3,1966,2,5,3,BE,2,NA,3,1,NA,NA,NA,NA,3,4,40,NA,j,NA,3,1,2,2,NA,NA,22,1,2,3,2,NA,2,NA,0,1,39846,1504,0,16703,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8,8,8,8,3,NA,2,5,NA,9,3,9,7,8,7,8,1,1,NA,NA,7,2,1,46,3358,1,6,1685.356451,BE10,BE10-3
2013,BE,33681,566.510903426791,NA,2,2013,NA,2,1982,1,2,1,BE,2,NA,3,5,NA,1,NA,NA,3,3,NA,NA,NA,NA,1,NA,1,2,NA,NA,20,4,2,2,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,8413,0,0,0,0,0,1,1,1,1,1,1,1,5,7,7,6,6,3,4,4,5,3,NA,NA,9,0,NA,1,8,NA,1,7,NA,8,3,1,30,3368,1,7,501.85282963,BE10,BE10-1
2013,BE,33711,566.510903426791,NA,3,2013,NA,3,1963,2,1,3,EU,2,NA,5,1,NA,NA,NA,NA,3,4,38,NA,k,NA,13,1,2,2,1,NA,21,2,2,3,2,NA,2,NA,0,1,38168,2328,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,1,7,9,8,7,4,2,NA,5,2,9,9,4,7,4,8,9,1,NA,6,7,8,NA,1,49,3371,1,7,891.17320068,BE10,BE10-2
2013,BE,33771,566.510903426791,NA,2,2013,NA,3,1939,2,2,1,BE,2,5,NA,11,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,2,1,2,2,NA,2,NA,0,1,0,0,0,20423,1,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,1,5,8,NA,99,NA,4,4,2,1,4,NA,NA,9,NA,5,NA,10,1,1,3,8,NA,3,1,73,3377,1,7,430.33381427,BE10,BE10-3
2013,BE,33831,566.510903426791,NA,2,2013,NA,2,1971,1,1,1,BE,1,4,1,11,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,2,3,2,NA,2,NA,0,1,0,0,0,14784,1,944,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,NA,1,NA,2,3,3,NA,4,NA,NA,NA,9,8,NA,8,NA,1,1,8,8,NA,2,1,41,3383,1,2,439.88000452,BE10,BE10-4
2013,BE,33991,566.510903426791,NA,2,2013,NA,4,1988,1,1,2,BE,2,NA,1,1,1,NA,NA,NA,3,5,38,NA,o,NA,NA,1,2,1,NA,NA,26,1,2,3,2,NA,2,NA,0,1,38007,1800,0,0,1,880,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,8,9,NA,8,3,4,2,4,2,7,7,9,6,1,NA,7,1,1,6,9,8,NA,1,24,3399,1,6,1147.7773329,BE10,BE10-4
2013,BE,34041,566.510903426791,NA,2,2013,NA,1,1932,2,4,1,BE,2,NA,0,7,NA,1,2,NA,NA,9,NA,NA,NA,NA,6,1,1,2,NA,NA,17,3,1,3,2,NA,2,NA,0,1,0,0,0,17867,1,0,0,0,0,16264,0,0,0,0,1,1,1,1,2,1,1,4,8,8,5,8,5,NA,3,5,2,NA,NA,10,10,5,2,8,1,1,9,6,9,2,1,80,3404,1,6,1274.5715788,BE10,BE10-1
2013,BE,34081,566.510903426791,NA,2,2013,NA,3,1971,1,2,3,BE,2,NA,5,8,1,NA,NA,1,3,NA,NA,NA,NA,NA,13,1,NA,NA,NA,NA,NA,NA,2,3,2,NA,2,NA,0,1,0,0,0,5432,1,910,0,0,0,0,0,0,19786,0,1,1,1,2,1,1,1,3,8,7,8,9,3,3,3,4,2,9,7,10,2,4,7,9,1,1,10,6,8,3,1,41,3408,1,2,582.56550212,BE10,BE10-4
2013,BE,34381,566.510903426791,NA,4,2013,NA,3,1951,1,2,1,EU,2,NA,2,5,NA,1,NA,1,3,4,NA,NA,NA,NA,NA,1,2,NA,NA,NA,16,2,2,3,2,NA,2,NA,180,1,0,0,0,0,1,0,0,0,13145,0,0,0,0,0,1,NA,1,1,1,1,1,1,7,1,NA,10,3,5,3,NA,3,NA,NA,6,0,7,6,10,1,1,7,4,NA,3,1,61,3438,1,6,1131.8328695,BE10,BE10-3
2013,BE,34401,566.510903426791,NA,2,2013,NA,4,1932,2,4,1,BE,2,NA,1,7,NA,1,NA,NA,NA,5,NA,NA,NA,NA,NA,2,2,NA,NA,12,18,4,2,3,2,NA,2,NA,0,1,0,0,0,9528,1,0,0,0,0,18417,0,0,0,0,1,1,1,1,1,1,1,5,8,4,NA,9,5,NA,2,5,2,10,8,8,NA,2,2,8,1,2,NA,8,6,1,1,80,3440,1,2,2383.5531763,BE10,BE10-3
2013,BE,34421,566.510903426791,NA,2,2013,NA,2,1948,2,1,1,Other,2,NA,3,1,1,NA,NA,NA,3,7,45,NA,j,NA,13,1,2,NA,NA,NA,20,2,2,3,2,NA,2,NA,0,1,183863,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,7,99,NA,8,3,5,2,5,2,8,8,6,7,5,6,5,1,1,4,10,8,2,1,64,3442,1,2,2225.0643037,BE10,BE10-1
2013,BE,34431,566.510903426791,NA,3,2013,NA,3,1986,1,1,3,Other,2,2,5,6,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,3,2,NA,2,NA,800,1,0,0,0,0,1,850,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,NA,NA,NA,6,1,NA,NA,2,3,NA,NA,NA,6,5,6,10,NA,2,6,7,NA,2,1,26,3443,1,2,1458.0686812,BE10,BE10-4
2013,BE,34651,566.510903426791,NA,2,2013,NA,1,1964,2,1,1,BE,2,NA,5,2,1,NA,NA,NA,3,5,40,NA,o,NA,13,1,1,2,NA,NA,22,2,1,2,2,NA,2,8,2707,1,38117,0,0,15071,1,360,0,0,9060,0,0,0,0,0,1,1,1,2,3,1,1,1,9,NA,NA,9,3,5,1,5,2,9,9,8,7,NA,7,6,2,1,5,10,10,2,1,48,3465,1,7,646.01671636,BE10,BE10-1
