PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL030,PL035,PL015,PL020,PL025,PL040,PL050,PL060,PL070,PL072,PL100,PL110,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PL210A,PL210B,PL210C,PL210D,PL210E,PL210F,PL210G,PL210H,PL210I,PL210J,PL210K,PL210L,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY070N,PY010G,PY020G,PY035G,PY050G,PY070G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PX030,PX040,PX020,PX050,PX010,DB040,NR_ITW
2004,BE,95105,677.291381668947,NA,4,2004,29,3,1935,2,2,NA,BE,2,NA,0,5,1,1,NA,NA,3,NA,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,5,6,6,2,8,6,NA,5,6,6,5,8,1,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,16409,0,0,0,0,1093,9510,1,68,1,1,BE10,BE10-1
2004,BE,95241,677.291381668947,NA,4,2004,11,4,1930,2,4,1,EU,2,NA,2,5,NA,NA,NA,NA,3,NA,38,12,0,NA,NA,NA,12,NA,2,2,NA,NA,21,1,6,1,1,1,NA,2,1,1,1,2,1,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,19543,0,0,0,0,1300,9524,1,73,1,1,BE10,BE10-3
2004,BE,95242,677.291381668947,NA,4,2004,40,4,1956,1,5,1,BE,2,NA,3,1,1,NA,NA,NA,3,NA,50,0,0,NA,l-n,NA,13,1,1,2,NA,NA,18,3,1,1,8,1,1,1,1,2,3,1,6,1,2,3,2,NA,2,NA,0,0,1,0,0,0,80990,1,0,0,0,0,0,0,0,1300,9524,1,47,1,1,BE10,BE10-3
2004,BE,95243,677.291381668947,NA,4,2004,20,2,1959,2,1,3,Other,1,5,3,9,NA,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,7,7,7,8,8,6,7,7,8,7,8,7,1,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,9524,1,44,4,1,BE10,BE10-3
2004,BE,95244,677.291381668947,NA,3,2004,27,2,1985,1,NA,3,Other,1,NA,1,4,NA,2,2,NA,NA,5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,8,4,8,7,8,7,8,7,7,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,998,9524,1,18,4,1,BE10,BE10-3
2004,BE,95245,677.291381668947,NA,4,2004,20,4,1987,1,NA,1,Other,1,3,2,4,NA,2,1,NA,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,7,8,7,7,7,7,7,7,8,8,2,2,2,2,NA,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1220,9524,1,16,4,1,BE10,BE10-3
2004,BE,95371,677.291381668947,NA,4,2004,35,2,1963,1,1,3,BE,2,NA,5,1,1,NA,NA,NA,1,0 - 1,40,12,0,NA,l-n,NA,11,2,2,2,NA,NA,22,6,1,1,1,1,1,6,2,2,2,6,3,2,2,3,2,NA,2,NA,0,0,1,24055,0,0,5356,1,0,0,0,0,0,0,0,1300,9537,1,40,1,1,BE10,BE10-3
2004,BE,95372,677.291381668947,NA,4,2004,17,4,1969,2,1,1,BE,2,NA,5,1,1,1,NA,NA,3,4,39,12,0,NA,g,NA,15,1,2,2,NA,NA,15,1,1,1,6,5,2,5,4,1,1,1,1,2,2,3,2,NA,1,NA,0,0,1,27531,0,0,0,1,0,0,0,0,0,0,0,1032,9537,1,34,3,1,BE10,BE10-3
2004,BE,95591,677.291381668947,NA,4,2004,10,4,1963,1,1,NA,BE,2,NA,5,1,1,NA,NA,NA,3,0 - 1,38,0,12,NA,l-n,NA,NA,2,NA,2,NA,NA,23,NA,2,1,1,2,3,NA,1,2,1,5,2,1,1,3,2,NA,2,NA,0,0,1,20448,0,0,0,1,0,0,0,0,0,0,0,363,9559,1,40,1,1,BE10,BE10-1
2004,BE,95592,677.291381668947,NA,3,2004,7,4,1969,2,1,1,BE,2,5,5,8,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,7,7,8,7,8,7,7,8,8,8,5,2,3,1,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,873,9559,1,34,2,1,BE10,BE10-1
2004,BE,95771,677.291381668947,NA,3,2004,23,4,1963,2,2,3,BE,2,NA,3,1,1,NA,NA,NA,3,4,40,0,0,NA,g,NA,13,1,NA,NA,NA,NA,19,6,1,1,1,1,3,1,1,1,1,1,1,2,2,2,2,NA,2,NA,0,0,1,24998,0,0,0,1,0,0,0,0,0,0,0,1291,9577,1,40,1,1,BE10,BE10-5
2004,BE,95772,677.291381668947,NA,4,2004,8,2,1986,1,1,1,BE,1,3,2,4,NA,2,NA,NA,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,7,8,7,8,7,7,8,8,7,7,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1154,9577,1,17,1,1,BE10,BE10-5
2004,BE,95921,677.291381668947,NA,4,2004,35,4,1959,1,2,3,Other,2,NA,0,1,1,NA,NA,NA,3,9,NA,8,0,NA,p-q,NA,12,NA,1,2,NA,NA,17,1,1,1,6,6,1,1,1,1,1,2,1,1,2,3,2,NA,2,NA,0,0,1,24413,0,0,0,1,0,0,0,0,0,0,0,1300,9592,1,44,4,1,BE10,BE10-5
2004,BE,95922,677.291381668947,NA,3,2004,10,4,1962,2,1,NA,EU,2,NA,NA,8,NA,2,NA,NA,NA,NA,28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,7,8,7,8,8,8,7,8,8,7,1,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,9592,1,41,1,1,BE10,BE10-5
2004,BE,95923,677.291381668947,NA,4,2004,30,1,1982,1,1,2,EU,2,NA,3,4,NA,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,7,8,8,8,8,8,8,7,8,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,511,9592,1,21,2,1,BE10,BE10-5
2004,BE,96091,677.291381668947,NA,3,2004,20,1,1968,1,2,2,BE,1,NA,2,3,1,1,NA,NA,3,9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,6,5,5,NA,2,2,5,6,8,5,6,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,9339,0,0,0,0,0,1114,9609,1,35,2,1,BE10,BE10-3
2004,BE,96092,677.291381668947,NA,4,2004,4,2,1970,2,1,3,EU,2,NA,6,1,NA,NA,2,NA,3,2,NA,12,0,NA,l-n,NA,4,NA,NA,NA,NA,3,17,6,6,1,1,6,2,6,6,1,6,1,2,2,2,3,2,NA,1,NA,0,0,1,18791,0,0,0,1,0,0,0,0,0,0,93,1300,9609,1,33,1,1,BE10,BE10-3
2004,BE,96171,677.291381668947,NA,3,2004,30,4,1967,1,1,1,BE,2,NA,5,1,1,NA,NA,NA,1,2,24,12,0,NA,l-n,NA,13,1,2,2,NA,NA,22,1,1,1,1,1,1,1,1,3,1,1,1,1,2,3,2,NA,2,NA,0,0,1,38761,0,0,0,1,0,0,0,0,0,0,0,610,9617,1,36,4,1,BE10,BE10-5
2004,BE,96172,677.291381668947,NA,4,2004,10,2,1970,2,2,1,BE,2,NA,5,1,1,NA,NA,NA,3,4,40,12,0,NA,k,NA,13,1,1,2,NA,NA,18,1,1,1,3,1,1,1,1,1,1,1,1,3,2,3,2,NA,2,NA,0,0,1,37028,0,0,0,1,0,0,0,0,0,0,0,1300,9617,1,33,1,1,BE10,BE10-5
2004,BE,96311,677.291381668947,NA,3,2004,13,4,1974,2,1,1,BE,2,NA,3,1,1,NA,NA,NA,3,4,40,0,0,NA,l-n,NA,15,1,2,2,3,NA,23,1,2,1,1,1,3,1,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,1,40515,0,0,0,1,0,0,0,0,0,0,0,589,9631,1,29,1,1,BE10,BE10-2
2004,BE,96312,677.291381668947,NA,3,2004,13,3,1968,1,5,1,BE,2,NA,5,1,1,NA,NA,NA,3,2,38,0,0,NA,l-n,NA,11,1,2,2,NA,NA,18,1,1,2,1,1,1,3,1,3,1,1,1,1,2,3,2,NA,2,NA,0,0,1,0,0,0,39253,1,0,0,0,0,0,0,0,1300,9631,1,35,2,1,BE10,BE10-2
2004,BE,96316,677.291381668947,NA,4,2004,17,1,1947,1,5,3,BE,2,NA,5,1,1,NA,NA,NA,3,2,38,0,0,NA,b-e,NA,1,1,1,2,NA,NA,21,1,2,5,1,1,1,1,1,3,1,1,1,1,2,3,2,NA,2,NA,0,0,1,30224,0,0,0,1,0,0,0,0,0,0,0,1300,9631,1,56,2,1,BE10,BE10-2
2004,BE,96331,677.291381668947,NA,4,2004,8,2,1953,1,1,NA,BE,2,NA,5,1,1,NA,NA,NA,3,2,40,12,0,NA,k,NA,13,1,NA,NA,NA,NA,21,1,2,1,1,1,3,1,1,1,1,3,1,2,2,3,2,NA,2,NA,0,0,1,33045,0,0,0,1,0,0,0,0,0,0,0,548,9633,1,50,2,1,BE10,BE10-2
2004,BE,96332,677.291381668947,NA,4,2004,16,4,1962,2,2,1,Other,1,NA,2,8,NA,1,NA,1,NA,7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,8,7,8,8,8,8,8,7,8,8,7,8,2,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,9633,1,41,1,1,BE10,BE10-2
2004,BE,96333,677.291381668947,NA,3,2004,11,2,1983,2,1,1,BE,1,NA,2,4,NA,2,NA,1,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,8,5,8,5,6,5,7,2,6,1,8,5,1,1,3,2,NA,2,NA,0,0,1,2897,0,0,0,1,0,0,0,0,0,0,0,413,9633,1,20,1,1,BE10,BE10-2
2004,BE,96334,677.291381668947,NA,4,2004,23,4,1985,2,1,1,BE,2,NA,3,4,NA,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,7,7,8,7,8,7,7,8,8,8,7,8,2,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,9633,1,18,1,1,BE10,BE10-2
2004,BE,96335,677.291381668947,NA,3,2004,25,4,1987,2,1,1,BE,2,5,2,4,NA,2,NA,NA,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,8,8,8,7,7,8,8,7,8,3,2,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,26,9633,1,16,4,1,BE10,BE10-2
2004,BE,96361,677.291381668947,NA,3,2004,10,1,1952,1,2,1,BE,2,NA,2,6,NA,NA,NA,NA,2,5,NA,0,0,NA,NA,NA,NA,NA,2,2,3,NA,21,2,6,5,6,6,6,6,5,2,6,6,6,3,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,11268,0,56,9636,1,51,1,1,BE10,BE10-2
2004,BE,96362,677.291381668947,NA,3,2004,35,1,1951,2,2,1,BE,2,NA,0,1,NA,NA,NA,NA,3,9,NA,12,0,NA,l-n,NA,NA,NA,2,NA,2,NA,NA,6,2,6,2,2,6,2,5,6,6,6,2,1,2,2,2,NA,1,1,0,0,1,17737,0,0,0,1,0,0,0,0,0,0,0,2,9636,1,52,1,1,BE10,BE10-2
2004,BE,96363,677.291381668947,NA,4,2004,20,3,1971,2,NA,1,NA,2,5,NA,NA,NA,2,2,NA,3,NA,NA,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,8,7,7,7,8,7,8,7,7,7,8,8,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,378,9636,1,32,4,1,BE10,BE10-2
2004,BE,96364,677.291381668947,NA,4,2004,20,2,1982,1,1,1,BE,2,NA,5,4,NA,1,2,NA,3,NA,38,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,21,5,6,5,8,8,1,7,5,6,6,6,5,4,2,1,2,NA,2,NA,0,0,1,3553,0,0,0,1,0,0,0,0,0,0,0,1300,9636,1,21,1,1,BE10,BE10-2
2004,BE,96365,677.291381668947,NA,3,2004,30,4,1984,1,1,3,BE,2,NA,3,4,NA,1,2,NA,NA,NA,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,7,1,8,8,6,6,6,8,6,8,8,5,3,1,1,2,NA,2,NA,0,0,1,1936,0,0,0,1,0,0,0,0,0,0,0,570,9636,1,19,1,1,BE10,BE10-2
2004,BE,96461,677.291381668947,NA,4,2004,26,1,1955,1,5,1,BE,2,NA,2,2,1,NA,NA,NA,3,7,50,12,0,NA,b-e,NA,NA,1,NA,NA,NA,NA,23,1,2,1,1,1,1,1,3,1,3,1,6,2,2,3,2,NA,2,NA,0,0,1,34443,0,0,0,1,0,0,0,0,0,0,0,852,9646,1,48,4,1,BE10,BE10-2
2004,BE,96462,677.291381668947,NA,3,2004,12,2,1963,2,2,1,Other,1,NA,5,3,NA,NA,2,NA,3,4,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,5,5,2,1,5,5,3,5,8,NA,2,3,2,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,7396,0,0,0,0,0,1196,9646,1,40,4,1,BE10,BE10-2
2004,BE,96463,677.291381668947,NA,3,2004,28,2,1985,2,1,1,EU,2,NA,3,4,NA,1,NA,NA,3,NA,NA,0,0,NA,NA,3,NA,NA,2,NA,NA,NA,NA,8,7,7,7,8,7,7,7,8,8,7,8,3,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,9646,1,18,4,1,BE10,BE10-2
2004,BE,96464,677.291381668947,NA,4,2004,4,1,1942,2,2,1,Other,2,NA,1,3,NA,1,1,NA,2,5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,5,7,6,5,5,6,5,5,6,3,6,6,4,1,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,5946,0,0,0,0,0,898,9646,1,61,NA,1,BE10,BE10-2
2004,BE,96465,677.291381668947,NA,4,2004,10,2,1982,2,1,1,Other,2,NA,3,4,NA,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,8,8,7,8,8,8,7,8,7,7,7,8,3,1,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1108,9646,1,21,2,1,BE10,BE10-2
2004,BE,96466,677.291381668947,NA,4,2004,34,2,1985,1,1,3,BE,2,NA,3,4,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,7,8,8,7,8,8,7,8,7,8,2,2,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,650,9646,1,18,1,1,BE10,BE10-2
2004,BE,96631,677.291381668947,NA,4,2004,11,3,1964,2,1,1,EU,2,NA,6,1,1,NA,NA,NA,3,2,39,12,0,NA,l-n,NA,13,NA,2,2,NA,NA,19,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,NA,2,NA,0,0,1,55891,0,0,0,1,0,0,0,0,0,0,0,1300,9663,1,39,1,1,BE10,BE10-4
2004,BE,96636,677.291381668947,NA,4,2004,18,1,1962,1,2,3,Other,2,NA,2,6,NA,NA,2,NA,3,7,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,5,6,2,6,8,6,2,2,1,6,1,6,3,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,13249,0,1300,9663,1,41,1,1,BE10,BE10-4
2004,BE,96771,677.291381668947,NA,3,2004,12,1,1963,1,2,3,EU,1,NA,5,1,1,NA,NA,NA,3,0 - 1,38,12,12,NA,l-n,NA,13,1,1,2,NA,NA,16,3,1,1,1,1,1,1,1,1,1,2,1,3,1,3,2,NA,2,NA,1436,0,1,233538,0,0,0,1,0,0,0,0,0,0,0,1300,9677,1,40,1,1,BE10,BE10-3
2004,BE,96772,677.291381668947,NA,4,2004,8,2,1964,2,5,NA,Other,1,NA,1,3,NA,1,2,NA,3,9,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3,5,6,6,2,5,6,6,3,5,6,5,1,2,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,7209,0,0,0,0,0,1300,9677,1,39,1,1,BE10,BE10-3
2004,BE,96776,677.291381668947,NA,4,2004,14,4,1987,1,1,3,BE,1,3,2,4,NA,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,7,8,7,8,8,8,7,8,8,8,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,9677,1,16,4,1,BE10,BE10-3
2004,BE,96821,677.291381668947,NA,4,2004,40,1,1964,2,2,1,Other,2,NA,3,2,1,1,2,NA,3,NA,NA,0,0,NA,j,NA,NA,2,NA,2,NA,NA,NA,5,6,5,2,5,6,6,NA,5,6,NA,5,2,1,2,2,NA,2,NA,0,0,1,3741,0,0,0,1,0,0,0,0,0,0,0,1300,9682,1,39,3,1,BE10,BE10-4
2004,BE,96826,677.291381668947,NA,4,2004,27,4,1962,1,2,NA,BE,2,NA,6,1,1,1,2,NA,3,2,NA,0,0,NA,b-e,NA,NA,1,NA,NA,NA,NA,14,6,1,6,2,2,6,1,8,6,2,6,6,2,2,1,2,NA,2,NA,0,0,1,0,0,0,17756,1,0,0,0,0,0,0,0,733,9682,1,41,4,1,BE10,BE10-4
2004,BE,96921,677.291381668947,NA,4,2004,9,2,1955,1,5,1,BE,2,NA,3,1,1,NA,2,NA,3,7,60,12,0,NA,f,NA,13,1,1,2,NA,NA,22,1,3,3,2,1,1,1,3,1,1,1,1,1,2,2,2,NA,2,NA,0,0,1,52238,0,0,0,1,0,0,0,0,0,0,0,1300,9692,1,48,3,1,BE10,BE10-4
2004,BE,96922,677.291381668947,NA,3,2004,16,3,1963,2,2,3,BE,2,NA,5,2,NA,1,2,1,3,2,NA,0,0,NA,l-n,NA,NA,NA,NA,NA,NA,NA,13,6,6,NA,6,6,6,8,NA,6,8,6,NA,3,1,3,2,NA,2,NA,0,0,1,1097,0,0,0,1,0,0,0,0,0,0,0,1300,9692,1,40,1,1,BE10,BE10-4
2004,BE,96923,677.291381668947,NA,3,2004,5,2,1985,2,1,1,BE,2,NA,3,4,NA,1,2,NA,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,8,8,7,8,8,8,8,7,8,7,4,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,9692,1,18,3,1,BE10,BE10-4
2004,BE,96924,677.291381668947,NA,4,2004,30,4,1942,2,5,3,EU,2,NA,3,3,NA,NA,2,NA,3,4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,6,5,8,1,NA,8,3,7,6,5,8,2,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,8687,0,0,0,0,0,334,9692,1,61,3,1,BE10,BE10-4
2004,BE,96925,677.291381668947,NA,3,2004,11,4,1982,2,1,3,BE,2,NA,3,4,NA,1,1,NA,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,7,6,7,5,6,5,6,8,8,8,6,6,4,1,3,2,NA,2,NA,0,0,1,2582,0,0,0,1,0,0,0,0,0,0,0,1261,9692,1,21,1,1,BE10,BE10-4
2004,BE,96926,677.291381668947,NA,3,2004,20,1,1985,1,1,1,BE,1,NA,3,4,NA,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,7,8,7,8,7,8,8,8,8,8,2,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,9692,1,18,2,1,BE10,BE10-4
2004,BE,96941,677.291381668947,NA,3,2004,11,4,1960,1,2,1,BE,2,NA,3,1,1,NA,NA,NA,3,NA,43,12,0,NA,j,NA,13,1,2,2,NA,NA,21,1,1,2,1,2,1,1,1,2,1,1,1,1,2,3,2,NA,2,NA,0,0,1,67704,0,0,0,1,0,0,0,0,0,0,0,400,9694,1,43,1,1,BE10,BE10-5
2004,BE,96942,677.291381668947,NA,4,2004,18,3,1970,2,1,NA,BE,2,NA,3,3,NA,1,NA,NA,3,4,NA,0,0,NA,NA,NA,NA,1,2,2,NA,NA,16,6,4,8,5,1,6,5,6,5,5,1,6,2,2,3,2,NA,2,NA,0,0,1,14005,0,0,0,1,0,0,0,0,0,0,0,1007,9694,1,33,2,1,BE10,BE10-5
2004,BE,96951,677.291381668947,NA,4,2004,10,1,1963,1,2,1,BE,2,NA,5,1,NA,NA,2,NA,3,0 - 1,19,0,0,NA,b-e,NA,11,NA,NA,NA,NA,NA,19,NA,8,5,5,6,8,1,8,6,NA,6,6,2,1,2,2,NA,2,NA,1574,0,1,18414,0,0,0,1,0,0,0,0,0,0,0,1300,9695,1,40,1,1,BE10,BE10-3
2004,BE,96952,677.291381668947,NA,4,2004,8,3,1965,2,2,3,BE,2,NA,5,1,NA,NA,NA,NA,3,3,20,12,0,48,l-n,NA,5,1,2,NA,NA,NA,24,1,6,3,6,3,6,2,1,1,2,1,2,2,2,3,2,NA,2,NA,0,0,1,0,0,0,21438,1,0,0,0,0,0,0,0,356,9695,1,38,3,1,BE10,BE10-3
2004,BE,97201,677.291381668947,NA,4,2004,35,2,1955,1,NA,1,NA,1,NA,NA,NA,NA,2,2,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,7,7,8,8,7,7,8,8,7,7,2,1,2,2,NA,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,9720,1,48,3,1,BE10,BE10-2
2004,BE,97202,677.291381668947,NA,4,2004,10,1,1965,2,2,3,Other,2,NA,0,9,NA,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,1,NA,NA,2,NA,NA,15,8,7,7,8,7,8,8,7,7,7,8,8,1,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,9720,1,38,3,1,BE10,BE10-2
2004,BE,97261,677.291381668947,NA,4,2004,18,4,1960,1,2,NA,BE,2,NA,2,1,1,NA,NA,NA,1,8,40,12,0,NA,l-n,NA,13,1,NA,1,NA,NA,22,2,2,1,2,1,1,1,3,1,1,1,3,1,2,3,2,NA,2,NA,0,0,1,39685,0,0,0,1,0,0,0,0,0,0,0,697,9726,1,43,4,1,BE10,BE10-3
2004,BE,97262,677.291381668947,NA,4,2004,7,2,1970,2,2,3,BE,2,NA,5,3,1,1,2,NA,3,NA,NA,0,0,NA,NA,NA,15,NA,NA,NA,NA,NA,19,6,NA,6,7,2,6,5,6,6,5,5,3,3,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,6740,0,0,0,0,0,1300,9726,1,33,4,1,BE10,BE10-3
2004,BE,97431,677.291381668947,NA,4,2004,30,2,1952,1,2,NA,BE,2,NA,0,1,1,NA,2,NA,3,9,55,12,0,NA,k,NA,13,1,1,1,NA,NA,20,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,NA,2,NA,0,0,1,169607,0,0,0,1,0,0,0,0,0,0,0,395,9743,1,51,1,1,BE10,BE10-2
2004,BE,97432,677.291381668947,NA,4,2004,10,1,1951,2,2,3,BE,2,NA,5,3,NA,1,2,NA,3,2,NA,0,12,NA,NA,NA,5,1,NA,2,NA,NA,18,6,5,6,2,5,5,2,6,6,2,2,NA,2,1,2,2,NA,2,NA,0,0,1,0,0,0,0,1,0,12022,0,0,0,0,0,1300,9743,1,52,NA,1,BE10,BE10-2
2004,BE,97433,677.291381668947,NA,4,2004,17,3,1971,2,2,1,BE,2,NA,5,1,1,NA,NA,NA,3,2,40,12,0,NA,k,NA,NA,NA,2,2,NA,NA,21,1,6,1,6,1,1,1,1,1,1,1,6,2,2,3,2,NA,2,NA,0,0,1,25462,0,0,0,1,0,0,0,0,0,0,0,1300,9743,1,32,1,1,BE10,BE10-2
2004,BE,97434,677.291381668947,NA,4,2004,18,4,1982,1,1,3,BE,2,NA,3,4,NA,1,NA,NA,NA,NA,NA,0,0,NA,NA,5,NA,NA,NA,1,NA,NA,14,7,7,6,1,NA,6,5,6,5,NA,6,7,1,2,3,2,NA,2,NA,0,0,1,3307,0,0,0,1,0,0,0,0,0,0,0,560,9743,1,21,3,1,BE10,BE10-2
2004,BE,97435,677.291381668947,NA,4,2004,13,4,1984,1,1,NA,EU,2,NA,3,4,NA,1,1,NA,2,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,7,7,8,8,8,8,7,8,8,7,1,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,205,9743,1,19,3,1,BE10,BE10-2
2004,BE,97491,677.291381668947,NA,3,2004,5,1,1961,1,5,3,BE,2,NA,2,1,NA,NA,NA,NA,3,4,40,12,0,NA,b-e,NA,13,1,1,2,NA,NA,17,NA,1,1,1,1,1,1,2,1,1,1,1,1,2,3,2,NA,2,NA,0,0,1,51247,0,0,0,1,0,0,0,0,0,0,0,1300,9749,1,42,1,1,BE10,BE10-1
2004,BE,97492,677.291381668947,NA,4,2004,7,3,1965,2,2,1,BE,2,NA,5,8,NA,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,8,7,8,8,7,7,8,7,8,7,8,8,3,2,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,9749,1,38,1,1,BE10,BE10-1
2004,BE,97493,677.291381668947,NA,4,2004,5,1,1983,1,1,1,BE,1,NA,2,3,NA,NA,2,NA,1,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,7,6,5,8,7,1,6,6,6,6,6,5,1,2,1,2,NA,1,NA,0,0,1,0,0,0,0,1,0,4390,0,0,0,0,0,843,9749,1,20,2,1,BE10,BE10-1
2004,BE,97494,677.291381668947,NA,3,2004,32,1,1986,2,1,NA,BE,1,NA,2,4,NA,2,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,7,8,8,8,3,8,7,8,8,2,1,3,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,9749,1,17,4,1,BE10,BE10-1
2004,BE,97561,677.291381668947,NA,4,2004,5,2,1953,1,2,1,BE,2,NA,5,1,1,NA,NA,NA,3,0 - 1,40,12,0,NA,b-e,NA,NA,1,NA,NA,NA,NA,19,2,1,1,1,1,1,1,2,1,4,1,6,1,2,3,2,NA,1,NA,0,0,1,19904,0,0,0,1,0,0,0,0,0,0,0,426,9756,1,50,3,1,BE10,BE10-5
2004,BE,97562,677.291381668947,NA,4,2004,20,4,1962,2,2,NA,Other,2,NA,2,8,NA,2,NA,NA,3,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,7,7,8,8,8,7,8,8,8,2,2,1,2,NA,2,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1300,9756,1,41,4,1,BE10,BE10-5
