PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL031,PL035,PL015,PL020,PL025,PL040,PL050,PL060,PL100,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PL210A,PL210B,PL210C,PL210D,PL210E,PL210F,PL210G,PL210H,PL210I,PL210J,PL210K,PL210L,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY010G,PY020G,PY021G,PY030G,PY031G,PY035G,PY050G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PA010,PA020,PA030,PA040,PA050,PA060,PA070,PA080,PA090,PA100,PA110,PA120,PA130,PA140,PA150,PA160,pl030,pl030_f,pl070,pl070_f,pl072,pl072_f,pl110_f,PY070N,PY070G,PX030,PX040,PL051,PX020,PX050,PX010,PL110,PL111,DB040,NR_ITW
2010,BE,227302,935.524652338812,NA,2,2010,8,1,1976,2,2,3,BE,2,NA,3,2,NA,1,NA,NA,3,4,NA,NA,NA,13,1,NA,NA,NA,NA,20,6,5,8,5,7,3,6,5,6,7,5,6,1,1,3,2,NA,2,NA,0,1,2072,42,0,0,1,0,0,0,67,0,0,0,0,0,1,2,NA,2,NA,3,4,4,2,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22730,1,NA,33,NA,1,NA,o,BE21,BE21-2
2010,BE,227571,935.524652338812,NA,1,2010,5,3,1949,1,2,1,BE,2,NA,3,1,1,NA,2,NA,3,8,45,NA,NA,12,NA,1,NA,NA,NA,14,3,8,2,6,6,5,1,3,2,6,1,1,3,2,3,2,NA,2,NA,0,1,18111,836,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,2,NA,2,NA,NA,2,1,NA,2,6,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22757,1,NA,60,7,1,NA,h,BE21,BE21-2
2010,BE,227572,935.524652338812,NA,2,2010,11,4,1950,2,2,2,BE,2,4,2,10,NA,2,2,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,7,8,7,8,8,8,8,7,8,7,7,8,4,2,2,2,NA,2,NA,0,1,0,0,0,5449,1,0,0,0,0,0,0,0,0,0,1,6,1,NA,NA,NA,NA,NA,NA,1,NA,35,NA,30,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22757,1,NA,59,2,1,NA,NA,BE21,BE21-2
2010,BE,227573,935.524652338812,NA,2,2010,13,2,1980,2,1,3,BE,2,NA,3,2,1,1,NA,NA,3,4,24,NA,NA,NA,1,1,NA,NA,NA,16,6,2,6,6,6,2,6,3,8,5,1,6,2,2,3,2,NA,2,NA,1703,1,16747,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,NA,2,2,NA,NA,4,1,3,1,NA,4,6,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22757,1,NA,29,2,1,NA,g,BE21,BE21-2
2010,BE,227574,935.524652338812,NA,1,2010,8,3,1985,1,1,1,BE,2,NA,3,1,1,1,NA,NA,3,5,33,NA,NA,NA,1,2,2,NA,NA,18,1,1,3,1,6,6,1,2,1,1,1,1,2,1,3,2,NA,2,NA,0,1,27802,2155,0,2880,1,0,0,0,0,0,0,0,0,0,1,5,1,2,1,2,2,2,2,NA,2,NA,10,0,6,100,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22757,1,NA,24,2,1,NA,q,BE21,BE21-2
2010,BE,227771,935.524652338812,NA,1,2010,10,3,1968,1,1,3,BE,2,NA,5,1,NA,1,2,NA,4,2,NA,NA,NA,NA,1,2,NA,NA,NA,16,6,5,3,5,6,5,5,6,6,2,5,5,1,2,2,2,NA,2,NA,0,1,21729,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,1,3,2,NA,2,3,2,NA,NA,NA,4,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1,0,22777,1,NA,41,7,1,NA,l-n,BE21,BE21-3
2010,BE,227774,935.524652338812,NA,1,2010,9,1,1968,2,5,3,BE,2,NA,5,1,1,NA,2,NA,3,2,50,NA,NA,13,1,2,2,NA,1,21,1,1,1,6,4,1,1,1,1,1,1,1,2,2,3,2,NA,2,NA,1200,1,51596,0,0,12815,1,0,0,0,0,0,0,0,0,0,1,NA,1,3,2,2,2,2,2,NA,NA,31,NA,10,0,75,300,NA,NA,NA,NA,NA,NA,NA,1,0,22777,1,NA,41,2,1,NA,p,BE21,BE21-3
2010,BE,227811,935.524652338812,NA,2,2010,7,2,1964,1,2,1,BE,2,5,2,1,1,NA,NA,NA,3,7,56,NA,NA,13,1,2,2,NA,NA,20,2,1,1,1,1,1,1,1,1,6,1,6,2,2,3,2,NA,2,NA,0,1,53941,3895,0,5843,1,0,0,0,0,0,0,0,0,0,1,1,NA,3,NA,NA,2,2,3,1,NA,NA,4,20,20,150,0,NA,NA,NA,NA,NA,NA,NA,1,0,22781,1,NA,45,3,1,NA,b-e,BE21,BE21-1
2010,BE,227812,935.524652338812,NA,1,2010,3,4,1970,2,2,1,BE,2,NA,1,8,1,1,2,1,2,9,NA,NA,NA,NA,1,NA,NA,7,NA,19,7,5,6,1,2,8,5,8,2,8,6,6,3,1,3,2,NA,2,NA,0,1,0,0,0,13260,1,0,0,0,0,0,0,0,5991,0,1,NA,1,2,NA,NA,2,2,1,NA,1,3,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22781,1,NA,39,2,1,NA,NA,BE21,BE21-1
2010,BE,227831,935.524652338812,NA,1,2010,23,1,1933,1,2,NA,EU,2,NA,3,7,NA,NA,2,NA,3,8,NA,NA,NA,NA,1,NA,2,NA,NA,18,6,6,6,6,1,3,8,8,6,6,6,6,2,1,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,15397,0,0,0,0,1,5,1,NA,NA,2,NA,NA,NA,NA,NA,57,5,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22783,1,NA,76,3,1,NA,NA,BE21,BE21-2
2010,BE,227832,935.524652338812,NA,1,2010,10,1,1936,2,1,3,BE,2,NA,2,7,NA,1,2,NA,3,NA,40,NA,6,NA,1,NA,NA,NA,NA,14,5,6,6,5,2,6,5,1,8,2,8,5,1,1,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,9237,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,3,1,1,22,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22783,1,NA,73,7,1,NA,NA,BE21,BE21-2
2010,BE,227833,935.524652338812,NA,2,2010,26,1,1978,1,1,3,BE,2,NA,4,1,1,NA,NA,NA,1,3,42,NA,NA,13,1,NA,2,NA,3,22,6,6,1,2,2,1,2,1,2,1,1,1,2,1,2,2,NA,2,NA,0,1,40238,1437,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,2,3,NA,2,NA,2,1,NA,17,9,20,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22783,1,NA,31,NA,1,NA,r-u,BE21,BE21-2
2010,BE,227834,935.524652338812,NA,1,2010,4,2,1985,2,2,1,BE,2,NA,2,5,1,NA,2,NA,1,9,40,NA,NA,NA,1,2,NA,NA,NA,20,7,5,5,6,6,5,5,4,6,2,6,6,1,2,3,2,NA,1,1,2888,1,9131,135,0,7330,1,0,0,0,3267,0,0,0,0,0,1,5,1,NA,NA,NA,NA,NA,NA,2,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22783,1,NA,24,2,1,NA,NA,BE21,BE21-2
2010,BE,227881,935.524652338812,NA,2,2010,13,2,1960,1,5,1,BE,2,NA,3,3,1,NA,NA,NA,3,9,60,NA,NA,12,1,1,2,NA,NA,23,1,6,1,1,1,1,1,1,1,1,1,1,2,2,3,2,NA,NA,NA,0,1,0,0,0,7800,1,0,39564,0,0,0,0,0,0,0,1,NA,1,2,2,NA,1,NA,NA,NA,NA,27,15,25,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22788,1,NA,49,7,1,NA,i,BE21,BE21-2
2010,BE,227882,935.524652338812,NA,1,2010,3,4,1965,2,2,3,BE,1,3,5,4,NA,2,2,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,7,8,8,8,8,8,7,8,7,4,8,1,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,2,1,1,32,NA,21,28,10,0,NA,NA,NA,NA,NA,NA,NA,1,0,22788,1,NA,44,6,1,NA,p,BE21,BE21-2
2010,BE,227883,935.524652338812,NA,1,2010,26,2,1990,1,1,1,BE,1,5,3,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,7,8,8,8,8,8,7,8,8,8,7,8,1,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,30,70,30,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22788,1,NA,19,2,1,NA,NA,BE21,BE21-2
2010,BE,227901,935.524652338812,NA,1,2010,38,1,1974,1,1,1,BE,2,NA,3,1,1,NA,NA,NA,3,8,38,NA,NA,12,1,1,2,NA,NA,19,1,1,1,1,1,1,1,1,1,3,1,1,3,2,3,2,NA,2,NA,0,1,59035,2139,0,18352,1,0,0,0,0,0,0,0,0,0,1,5,1,3,2,2,2,2,2,1,1,47,NA,70,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22790,1,NA,35,2,1,NA,h,BE21,BE21-4
2010,BE,227902,935.524652338812,NA,1,2010,13,3,1979,2,1,1,BE,2,NA,4,2,NA,NA,NA,NA,3,2,20,NA,NA,13,1,NA,2,NA,3,17,8,3,1,6,3,1,6,1,1,1,1,2,1,2,2,2,NA,2,NA,0,1,33298,0,0,10639,1,0,0,0,0,0,0,0,0,0,1,NA,1,1,NA,NA,NA,2,NA,1,NA,34,4,22,NA,NA,700,NA,NA,NA,NA,NA,NA,NA,1,0,22790,1,NA,30,NA,1,NA,p,BE21,BE21-4
2010,BE,227961,935.524652338812,NA,1,2010,25,3,1946,1,2,1,BE,2,NA,5,7,NA,NA,2,NA,3,2,NA,NA,NA,13,1,2,2,NA,1,19,1,1,1,8,6,2,8,6,6,2,2,2,2,1,2,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,21177,0,0,0,0,1,NA,1,2,NA,3,2,NA,NA,NA,1,9,0,10,20,100,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22796,1,NA,63,2,1,NA,NA,BE21,BE21-4
2010,BE,227962,935.524652338812,NA,2,2010,1,1,1955,2,2,3,BE,2,NA,5,2,1,NA,2,NA,3,4,15,NA,NA,13,1,1,2,NA,NA,21,1,6,2,8,2,1,1,1,2,3,1,1,2,2,3,2,NA,2,NA,1320,1,28829,2543,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,2,2,2,1,NA,NA,6,NA,NA,50,320,NA,NA,NA,NA,NA,NA,NA,1,0,22796,1,NA,54,2,1,NA,q,BE21,BE21-4
2010,BE,227963,935.524652338812,NA,2,2010,11,2,1986,1,1,1,BE,2,NA,2,5,NA,NA,2,NA,3,4,70,NA,NA,NA,NA,NA,NA,NA,NA,18,6,5,5,5,6,5,1,6,8,5,6,6,2,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,3057,0,0,0,0,0,1,1,1,NA,NA,2,NA,NA,2,1,NA,44,NA,70,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22796,1,NA,23,7,1,NA,NA,BE21,BE21-4
2010,BE,227964,935.524652338812,NA,2,2010,15,2,1979,1,1,1,BE,2,NA,5,1,1,1,NA,NA,3,2,36,NA,7,NA,1,2,2,NA,NA,23,2,1,1,1,1,2,6,1,1,1,6,1,2,2,3,2,NA,2,NA,2824,1,41707,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,NA,2,NA,2,2,NA,1,1,26,NA,NA,20,40,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22796,1,NA,30,7,1,NA,p,BE21,BE21-4
2010,BE,228101,935.524652338812,NA,2,2010,8,4,1969,1,1,1,EU,2,NA,3,1,1,NA,NA,NA,3,9,50,NA,NA,12,1,2,2,NA,NA,21,2,1,1,1,3,1,3,6,6,1,1,6,2,2,3,2,NA,2,NA,1924,1,45749,0,0,17367,1,0,0,0,0,0,0,0,0,0,1,3,NA,3,NA,NA,1,1,2,1,1,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22810,1,NA,40,7,1,NA,h,BE21,BE21-3
2010,BE,228102,935.524652338812,NA,2,2010,5,1,1970,2,2,3,BE,2,NA,1,8,NA,1,1,NA,3,9,19,NA,NA,NA,NA,2,2,NA,NA,14,2,5,2,2,5,2,1,6,8,2,8,6,3,1,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,7752,0,0,1,4,1,3,NA,2,2,NA,NA,1,NA,25,NA,14,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22810,1,NA,39,7,1,NA,NA,BE21,BE21-3
2010,BE,228281,935.524652338812,NA,1,2010,24,4,1961,1,1,3,BE,2,5,5,1,1,1,NA,NA,3,2,38,NA,NA,NA,1,1,2,NA,NA,31,2,1,2,6,1,5,1,2,1,1,1,1,1,1,3,2,NA,2,NA,0,1,24908,1332,0,20543,1,0,0,0,0,0,0,0,0,739,1,6,NA,2,NA,2,2,NA,2,1,NA,5,3,40,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22828,1,NA,48,7,1,NA,p,BE21,BE21-2
2010,BE,228282,935.524652338812,NA,1,2010,19,2,1963,2,5,1,BE,2,NA,3,1,1,NA,NA,NA,3,4,37,NA,NA,13,1,2,2,NA,NA,23,1,1,6,1,2,1,1,1,1,1,3,6,3,2,2,2,NA,2,NA,0,1,27510,2429,2429,0,1,0,0,0,0,0,0,0,0,0,1,NA,1,NA,NA,NA,3,2,2,NA,1,30,NA,0,40,50,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22828,1,NA,46,2,1,NA,l-n,BE21,BE21-2
2010,BE,228283,935.524652338812,NA,1,2010,15,3,1991,1,1,1,BE,2,NA,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,15,7,8,8,8,8,7,7,5,8,8,8,8,1,NA,3,NA,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,NA,NA,2,NA,1,1,1,NA,25,NA,44,7,25,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22828,1,NA,18,6,1,NA,NA,BE21,BE21-2
2010,BE,228371,935.524652338812,NA,1,2010,4,2,1973,1,1,1,BE,2,NA,5,1,1,NA,NA,NA,NA,4,40,NA,NA,13,1,1,2,NA,NA,24,1,1,1,1,6,1,1,1,1,1,1,1,1,2,3,2,NA,2,NA,0,1,71590,8806,2708,0,1,0,0,0,0,0,0,0,0,0,1,5,1,2,NA,2,1,NA,2,1,1,14,NA,40,28,150,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22837,1,NA,36,2,1,NA,k,BE21,BE21-3
2010,BE,228372,935.524652338812,NA,2,2010,7,3,1977,2,2,1,BE,2,NA,3,3,1,NA,NA,NA,3,5,52,NA,NA,13,1,2,2,NA,NA,25,2,1,3,6,5,1,1,1,1,8,1,8,1,2,2,2,NA,2,NA,3835,1,0,0,0,15140,1,0,28748,0,0,0,0,0,0,0,1,NA,1,NA,NA,2,NA,2,2,NA,1,1,NA,NA,45,150,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22837,1,NA,32,2,1,NA,i,BE21,BE21-3
2010,BE,228601,935.524652338812,NA,2,2010,4,3,1974,1,2,3,BE,2,NA,6,1,1,NA,2,NA,3,2,24,NA,NA,13,1,2,2,NA,NA,19,1,1,2,2,2,3,1,6,6,1,1,1,2,2,2,2,NA,2,NA,0,1,29311,1328,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,2,NA,NA,2,2,3,1,NA,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22860,1,NA,35,7,1,NA,p,BE21,BE21-2
2010,BE,228602,935.524652338812,NA,2,2010,10,4,1979,2,1,3,BE,2,NA,5,2,1,NA,NA,NA,3,9,60,NA,NA,12,NA,2,2,NA,NA,21,3,1,1,1,3,1,6,1,3,6,1,1,2,2,3,2,NA,2,NA,0,1,30958,0,0,13366,1,0,0,0,0,0,0,0,0,0,1,4,NA,2,2,NA,NA,3,NA,2,NA,NA,3,4,35,50,100,NA,NA,NA,NA,NA,NA,NA,1,0,22860,1,NA,30,5,1,NA,q,BE21,BE21-2
2010,BE,228771,935.524652338812,NA,2,2010,7,1,1962,1,1,3,BE,2,NA,5,1,1,1,NA,NA,3,3,38,1,NA,12,1,NA,2,NA,NA,23,1,1,1,1,1,1,1,6,1,1,1,1,2,2,3,2,NA,2,NA,0,1,55594,1089,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,2,NA,NA,NA,2,2,1,NA,10,10,15,4,200,400,NA,NA,NA,NA,NA,NA,NA,1,0,22877,1,NA,47,3,1,NA,l-n,BE21,BE21-5
2010,BE,228772,935.524652338812,NA,2,2010,27,4,1962,2,2,3,BE,2,NA,3,2,NA,1,NA,NA,3,4,40,10,NA,11,1,2,2,NA,NA,22,2,1,1,3,8,1,1,2,3,1,6,1,2,2,3,2,NA,2,NA,0,1,23523,681,0,13748,1,0,0,0,1235,0,0,0,0,0,1,5,1,NA,NA,2,2,2,NA,1,NA,8,2,10,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,1,0,22877,1,NA,47,2,1,NA,l-n,BE21,BE21-5
2010,BE,228773,935.524652338812,NA,2,2010,7,3,1987,1,1,3,BE,2,NA,3,6,NA,NA,1,NA,3,9,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,6,5,2,2,6,5,5,5,5,8,6,5,2,2,3,2,NA,2,NA,1320,1,1867,0,0,12888,1,0,0,0,0,0,0,0,0,0,1,5,1,1,NA,2,NA,1,NA,NA,NA,NA,5,14,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22877,1,NA,22,2,1,NA,NA,BE21,BE21-5
2010,BE,228774,935.524652338812,NA,1,2010,10,2,1991,2,1,3,BE,1,NA,2,2,NA,2,2,1,NA,5,NA,NA,NA,NA,2,NA,NA,NA,NA,21,7,8,7,7,7,8,8,8,7,8,7,8,4,2,3,2,NA,2,NA,2783,1,1259,0,0,12073,1,0,0,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,15,NA,25,0,NA,NA,NA,NA,NA,NA,NA,1,0,22877,1,NA,18,2,1,NA,g,BE21,BE21-5
2010,BE,228811,935.524652338812,NA,1,2010,22,4,1945,2,2,3,BE,2,5,2,10,NA,2,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,7,7,7,8,8,8,7,7,7,7,2,2,3,2,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,NA,NA,NA,2,2,2,NA,1,NA,NA,NA,10,NA,200,0,NA,NA,NA,NA,NA,NA,NA,1,0,22881,1,NA,64,5,1,NA,NA,BE21,BE21-4
2010,BE,228812,935.524652338812,NA,1,2010,6,2,1975,1,2,1,BE,2,NA,5,8,NA,1,2,NA,3,7,NA,NA,4,NA,1,2,2,NA,NA,19,6,8,6,2,6,3,8,8,1,6,5,3,2,1,3,2,NA,2,NA,0,1,0,0,0,14977,1,0,0,0,0,0,0,0,13353,0,1,5,1,1,NA,2,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22881,1,NA,34,6,1,NA,NA,BE21,BE21-4
2010,BE,228813,935.524652338812,NA,2,2010,10,3,1982,1,1,3,BE,2,NA,5,2,NA,1,NA,NA,3,5,NA,NA,NA,NA,1,2,NA,NA,NA,14,7,2,6,3,1,6,6,3,5,1,6,1,2,2,3,2,NA,2,NA,0,1,18105,1377,0,0,1,0,0,0,0,0,0,0,0,0,1,5,NA,3,NA,NA,4,2,1,NA,NA,11,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22881,1,NA,27,7,1,NA,k,BE21,BE21-4
2010,BE,228814,935.524652338812,NA,1,2010,54,2,1988,2,1,1,BE,1,5,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,8,7,7,7,5,8,8,7,7,8,8,6,1,1,3,2,NA,1,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0,30,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22881,1,NA,21,7,1,NA,NA,BE21,BE21-4
2010,BE,229081,935.524652338812,NA,1,2010,3,4,1970,1,2,3,BE,2,NA,3,1,1,NA,NA,NA,3,4,38,NA,NA,13,1,2,2,NA,NA,22,1,1,1,2,1,1,1,1,1,2,1,1,1,2,3,2,NA,2,NA,783,1,37508,0,0,0,1,0,0,0,0,0,0,0,13702,0,1,5,1,3,NA,NA,NA,2,2,1,NA,12,4,27,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22908,1,NA,39,7,1,NA,b-e,BE21,BE21-4
2010,BE,229082,935.524652338812,NA,2,2010,7,3,1970,2,2,1,BE,1,NA,1,10,NA,NA,2,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,7,8,7,8,7,7,8,8,6,7,1,2,3,2,NA,2,NA,1320,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,NA,3,NA,3,NA,1,NA,NA,23,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22908,1,NA,39,8,1,NA,NA,BE21,BE21-4
2010,BE,229161,935.524652338812,NA,2,2010,4,1,1978,1,1,1,BE,2,NA,3,1,NA,1,NA,NA,3,8,55,NA,NA,NA,1,1,NA,NA,NA,NA,6,6,1,6,1,1,1,1,1,3,1,1,1,2,3,2,NA,2,NA,0,1,24297,1111,678,0,1,0,0,0,0,0,0,0,0,0,1,5,1,NA,2,2,2,2,2,1,NA,10,0,15,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22916,1,NA,31,2,1,NA,b-e,BE21,BE21-4
2010,BE,229162,935.524652338812,NA,2,2010,16,3,1979,2,1,1,BE,2,NA,4,3,NA,NA,2,NA,1,5,NA,NA,3,NA,1,2,2,NA,NA,14,1,2,8,5,3,6,6,3,6,3,6,6,3,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,21479,0,0,0,0,0,0,0,1,5,NA,NA,NA,2,NA,2,2,NA,1,30,NA,0,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22916,1,NA,30,5,1,NA,i,BE21,BE21-4
2010,BE,229431,935.524652338812,NA,2,2010,18,2,1963,2,2,3,BE,2,3,3,10,NA,2,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,7,7,8,7,7,7,7,8,8,7,1,2,3,NA,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,60,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22943,1,NA,46,7,1,NA,NA,BE21,BE21-4
2010,BE,229432,935.524652338812,NA,1,2010,4,3,1988,1,1,1,BE,2,NA,3,6,NA,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,8,3,5,6,8,8,7,5,8,7,1,NA,3,2,NA,1,NA,0,1,0,0,0,11440,1,0,0,0,0,0,0,0,0,1364,1,6,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22943,1,NA,21,3,1,NA,NA,BE21,BE21-4
2010,BE,229433,935.524652338812,NA,2,2010,22,1,1993,2,NA,3,NA,2,5,NA,NA,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,8,7,6,7,7,6,7,8,8,7,2,2,3,2,NA,2,NA,0,1,0,0,0,4260,1,0,0,0,0,0,0,0,0,0,1,6,NA,2,NA,NA,2,NA,NA,2,NA,27,NA,56,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22943,1,NA,16,6,1,NA,NA,BE21,BE21-4
2010,BE,229434,935.524652338812,NA,1,2010,17,3,1993,2,NA,1,NA,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,6,8,8,7,6,8,8,8,8,8,7,3,2,1,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,1,2,NA,2,NA,NA,NA,1,NA,NA,NA,63,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22943,1,NA,16,2,1,NA,NA,BE21,BE21-4
2010,BE,229971,935.524652338812,NA,1,2010,5,1,1960,1,2,1,BE,2,NA,5,1,NA,1,2,NA,3,4,NA,NA,NA,NA,NA,2,NA,NA,10,15,5,5,5,8,4,5,8,8,6,6,8,5,2,2,2,2,NA,2,NA,0,1,13773,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,NA,NA,NA,NA,NA,2,1,1,1,10,45,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22997,1,NA,49,6,1,NA,h,BE21,BE21-3
2010,BE,229972,935.524652338812,NA,1,2010,10,2,1965,2,1,3,BE,2,NA,4,5,NA,1,2,NA,3,5,50,NA,NA,1,1,2,2,NA,NA,19,6,6,1,1,2,1,2,2,6,6,6,6,4,2,3,2,NA,2,NA,600,1,0,0,0,7673,1,0,0,0,21369,0,0,0,0,0,1,1,1,NA,3,2,NA,4,2,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22997,1,NA,44,6,1,NA,NA,BE21,BE21-3
2010,BE,229973,935.524652338812,NA,1,2010,5,2,1990,1,1,1,BE,2,NA,2,6,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,8,8,6,7,8,6,8,7,7,7,2,2,3,2,NA,2,NA,0,1,0,0,0,29468,1,0,0,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,2,2,NA,1,NA,NA,NA,50,24,50,200,NA,NA,NA,NA,NA,NA,NA,1,0,22997,1,NA,19,6,1,NA,NA,BE21,BE21-3
2010,BE,230481,935.524652338812,NA,1,2010,4,3,1973,1,2,3,BE,2,NA,5,1,1,NA,NA,NA,3,0 - 1,45,NA,NA,2,1,2,2,NA,NA,NA,1,1,1,1,1,1,2,1,1,1,4,1,1,2,3,2,NA,2,NA,0,1,47284,0,0,6405,1,0,0,0,0,0,0,0,0,0,1,5,1,1,3,NA,2,2,NA,1,NA,4,3,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,1,0,23048,1,NA,36,2,1,NA,b-e,BE21,BE21-3
2010,BE,230482,935.524652338812,NA,1,2010,7,4,1977,2,1,3,BE,2,NA,5,1,NA,NA,2,NA,3,2,NA,NA,5,NA,1,NA,2,NA,NA,27,1,1,2,6,6,6,6,3,2,1,4,2,3,2,2,2,NA,2,NA,0,1,19369,1723,1018,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,NA,NA,2,NA,NA,1,NA,18,NA,10,4,150,NA,NA,NA,NA,NA,NA,NA,NA,1,0,23048,1,NA,32,2,1,NA,p,BE21,BE21-3
